iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
1150,154.17768216133118,40820389.689598806,2.058572632917201e-06,2904548.1771129733,2904548.175787321,87.75427064891572,0.0,0,0.15273554613028847,0.020497724628688943,-4006304.8398954403,8436400105471.466,0.5,0.3304294296424531,574.5238984306435,1.9073486328125e-06,True,19.0
1151,154.31493544578552,40820389.738165595,9.306965154187483e-07,2904546.109745249,2904546.1084162253,87.86575840984472,0.0,0,0.15273583798937573,0.02049777369556666,-4935923.367194783,8436388095917.852,0.5,0.33042933313374984,575.2527726680149,4.76837158203125e-07,True,21.0
1152,154.44860935211182,40820389.254073754,4.944401986312031e-07,2904543.252496609,2904543.251165116,87.94729212250694,0.0,0,0.15273595835971923,0.020497791254346812,-4543880.846396934,8436371497890.841,0.5,0.3304291661029299,575.7861652042945,9.5367431640625e-07,True,20.0
1153,154.5800380706787,40820388.178558335,7.490705685351474e-07,2904537.8344601737,2904537.833125877,88.03975766041935,0.0,0,0.15273596817979335,0.020497804825868427,-3522450.73382036,8436340024061.584,0.5,0.3304288388044497,576.3915506432774,1.9073486328125e-06,True,19.0
1154,154.71576523780823,40820388.0616387,3.6893541822254686e-07,2904536.557120957,2904536.5557846576,88.10578053250666,0.0,0,0.15273610992071812,0.020497822364396203,-3568695.403858122,8436332603891.417,0.5,0.33042875384393533,576.8233031537088,4.76837158203125e-07,True,21.0
1155,154.8550443649292,40820388.14871355,2.5156055414876594e-07,2904536.4018435315,2904536.400506388,88.1336101091416,0.0,0,0.15273618202259648,0.020497834306515347,-4206805.322099642,8436331701868.617,0.5,0.3304287330529649,577.0052460268503,1.1920928955078125e-07,True,23.0
1156,155.01696014404297,40820388.17338088,3.686343692795349e-07,2904535.564376913,2904535.5630388777,88.16298565508968,0.0,0,0.15273624087358995,0.020497855445732883,-4809716.141338662,8436326836959.588,0.5,0.33042869244165723,577.1973610808366,2.384185791015625e-07,True,22.0
1157,155.1470124721527,40820386.13894822,1.7465534009759311e-06,2904525.0107127633,2904525.0093709957,88.28569804056599,0.0,0,0.152736055928511,0.020497889129314575,-3396751.8837100654,8436265530063.601,0.5,0.3304280408149552,578.0015244662181,3.814697265625e-06,True,18.0
1158,155.2868173122406,40820386.14080402,1.6458870496134868e-07,2904524.744338915,2904524.742996271,88.31453650106134,0.0,0,0.15273613092334948,0.0204978951809292,-3617804.118385448,8436263982679.565,0.5,0.33042801994799026,578.190061570726,1.1920928955078125e-07,True,23.0
1159,155.4295039176941,40820386.17935505,9.185692672385242e-08,2904524.595506525,2904524.594163347,88.33207959379956,0.0,0,0.15273617847974466,0.02049790174202756,-4209503.941670026,8436263118101.771,0.5,0.3304280096671287,578.3047455653199,5.960464477539063e-08,True,24.0
1160,155.5670449733734,40820385.79212525,6.645650601678522e-07,2904523.963100857,2904523.961758614,88.30131759183467,0.0,0,0.15273604274965594,0.02049787778846125,-3102928.239579481,8436259444431.97,0.5,0.3304279689474126,578.1038440132538,2.384185791015625e-07,True,22.0
1161,155.7067232131958,40820385.776131466,2.254954867127772e-07,2904523.3602778213,2904523.358934827,88.32600819061216,0.0,0,0.15273610431088014,0.020497889800040022,-3477355.826177375,8436255942600.063,0.5,0.33042794839348283,578.2652736544348,1.1920928955078125e-07,True,23.0
1162,155.84235858917236,40820385.632785715,2.9577960433482e-07,2904522.2766445014,2904522.27530045,88.36075240848605,0.0,0,0.15273614366734897,0.020497896890537718,-4867130.490530589,8436249647718.517,0.5,0.3304278679108774,578.4926137021873,4.76837158203125e-07,True,21.0
1163,155.97034454345703,40820376.557479225,1.4209958579460726e-05,2904507.2037052545,2904507.202366469,88.18726579965772,0.0,0,0.15273441864005222,0.020497290744231702,-3565390.9258395187,8436162088600.705,0.5,0.33042656527017833,577.3632249058168,7.62939453125e-06,True,17.0
1164,156.10744905471802,40820376.46794484,2.7597336735505116e-07,2904505.8404991208,2904505.8391589923,88.23146259817813,0.0,0,0.15273448896590824,0.020497312018421806,-4970983.690752114,8436154169710.697,0.5,0.3304264837283581,577.6523424029757,4.76837158203125e-07,True,21.0
1165,156.26718258857727,40820375.74765502,1.4000749166663907e-06,2904504.9036125075,2904504.902270907,88.27988364024071,0.0,0,0.15273457281723385,0.02049726444700913,-3238328.406734862,8436148727317.744,0.5,0.3304264016364423,577.9690671557161,4.76837158203125e-07,True,21.0
1166,156.45647549629211,40820375.74765505,3.650024149988857e-08,2904504.903612503,2904504.9022709024,88.27988363838855,0.0,0,0.15273457281722738,0.02049726444700846,-4746283.510145016,8436148727317.72,0.5,0.3304264016364417,577.9690671436133,3.552713678800501e-15,True,48.0
1167,156.5897102355957,40820375.16371229,4.4304337344523015e-07,2904502.200766591,2904502.1994234677,88.3299361117553,0.0,0,0.15273458894069544,0.020497267528460726,-4060043.347595247,8436133026457.776,0.5,0.33042624053670694,578.2967299084538,9.5367431640625e-07,True,20.0
1168,156.72529292106628,40820374.90440298,2.1335215960854845e-07,2904500.8481378853,2904500.8467934486,88.37310235645056,0.0,0,0.1527346554775749,0.020497271838477858,-3995228.3019596604,8436125169025.875,0.5,0.3304261591307048,578.5791133185328,4.76837158203125e-07,True,21.0
1169,156.86112689971924,40820374.6698087,2.5809568279517883e-07,2904499.106429457,2904499.1050835485,88.42143922345002,0.0,0,0.15273473855598854,0.0204972878721647,-4424944.727611213,8436115051433.149,0.5,0.3304260770617441,578.895288920932,4.76837158203125e-07,True,21.0
1170,156.99694752693176,40820374.506225646,1.908279728124396e-07,2904497.6630580267,2904497.6617105803,88.47191150616352,0.0,0,0.15273482834426166,0.020497303102116424,-3304480.1028586356,8436106666884.238,0.5,0.33042599469995443,579.2254205504316,4.76837158203125e-07,True,21.0
1171,157.13069558143616,40820373.967858106,4.585588739344241e-07,2904494.6770328428,2904494.675683619,88.53019845612178,0.0,0,0.1527348702671944,0.020497317949320366,-4375367.561219075,8436089321076.506,0.5,0.3304258323628526,579.6069006462025,9.5367431640625e-07,True,20.0
1172,157.26032280921936,40820370.95274998,4.625268587459322e-06,2904483.8574861614,2904483.8561404147,88.41587952721545,0.0,0,0.1527339202054852,0.02049724802962128,-3966353.23911706,8436026470582.309,0.5,0.3304251839125489,578.861987893279,3.814697265625e-06,True,18.0
1173,157.41625380516052,40820370.33669859,1.7010835639037222e-06,2904478.1852577534,2904478.1839097426,88.4901310578086,0.0,0,0.15273386814989515,0.020497304669512387,-5115034.169295916,8435993520809.649,0.5,0.330424861016004,579.3483570060697,1.9073486328125e-06,True,19.0
1174,157.55189895629883,40820370.192287624,2.370174783555699e-07,2904476.7789089605,2904476.7775591766,88.54830267561026,0.0,0,0.1527339824529441,0.020497321152100352,-4397365.975984503,8435985351382.554,0.5,0.33042477748674154,579.7288095685611,4.76837158203125e-07,True,21.0
1175,157.69219422340393,40820370.12323062,5.964188604411403e-07,2904475.0245174947,2904475.0231652674,88.62838526549561,0.0,0,0.15273416690317707,0.020497354105801193,-3700747.463892711,8435975160192.894,0.5,0.33042468972058536,580.252459814843,4.76837158203125e-07,True,21.0
1176,157.8312759399414,40820369.978922285,2.563692708922218e-07,2904473.46122963,2904473.4598759823,88.67488577383216,0.0,0,0.15273424319547982,0.020497374060176134,-3013093.383992314,8435966079125.972,0.5,0.33042460791439127,580.5566374570184,4.76837158203125e-07,True,21.0
1177,157.96910524368286,40820369.91217211,1.349357536157581e-07,2904472.759782203,2904472.758427578,88.70689003531541,0.0,0,0.15273430930718415,0.020497382763348306,-4010530.56662385,8435962004449.919,0.5,0.33042456709315454,580.7659376856898,2.384185791015625e-07,True,22.0
1178,158.10626435279846,40820369.90169071,2.240135726090212e-07,2904472.0017406824,2904472.000384777,88.74878138455112,0.0,0,0.15273440699565166,0.020497397282236193,-3448100.4928746214,8435957601021.162,0.5,0.330424525253325,581.0398543927101,2.384185791015625e-07,True,22.0
1179,158.24364113807678,40820369.83921646,1.299053115707837e-07,2904471.261841235,2904471.2604845045,88.77578772021849,0.0,0,0.15273445695252078,0.02049740709775648,-4262201.299669005,8435953302982.462,0.5,0.3304244848457381,581.2164911997523,2.384185791015625e-07,True,22.0
1180,158.37205266952515,40820364.42534657,8.88511647342564e-06,2904461.3974163025,2904461.396064995,88.59802556206031,0.0,0,0.15273272350501013,0.02049707110980908,-4556969.847812343,8435896001233.831,0.5,0.33042318065198345,580.0591580679833,7.62939453125e-06,True,17.0
1181,158.50331735610962,40820363.44318675,1.0094368192219966e-06,2904455.8066086145,2904455.8052552966,88.66381929139594,0.0,0,0.15273264332495456,0.020497097110523225,-3012555.706337126,8435863524683.209,0.5,0.3304228594508239,580.49025921073,1.9073486328125e-06,True,19.0
1182,158.66132593154907,40820363.13528503,5.697624175043499e-07,2904452.844253493,2904452.842897688,88.74520638376526,0.0,0,0.15273275845406817,0.020497131010775695,-3167663.2987603634,8435846316618.48,0.5,0.3304226926257227,581.0227182423755,9.5367431640625e-07,True,20.0
1183,158.79234647750854,40820362.04854952,2.1589206335534856e-06,2904445.4165087584,2904445.41515056,88.8233970687222,0.0,0,0.15273271722481394,0.020497202103327252,-4727887.317217249,8435803169591.124,0.5,0.3304223689487342,581.5348427198962,1.9073486328125e-06,True,19.0
1184,158.92557001113892,40820361.508850195,5.070775606385971e-07,2904442.5023750793,2904442.5010147374,88.89340086093982,0.0,0,0.1527327950738998,0.020497213728916632,-3991610.837938317,8435786241702.758,0.5,0.33042220455722704,581.992908537026,9.5367431640625e-07,True,20.0
1185,159.05870819091797,40820360.998194635,4.957856166247806e-07,2904439.312572379,2904439.3112098984,88.96320737530787,0.0,0,0.15273287194239724,0.020497237624503492,-4587460.3810632415,8435767712503.447,0.5,0.3304220402148291,582.4496858762539,9.5367431640625e-07,True,20.0
1186,159.19532084465027,40820360.6877357,2.3036636164397477e-07,2904437.786724503,2904437.785360966,88.99768318166684,0.0,0,0.15273290884175766,0.02049724143240021,-3891451.117397945,8435758849034.524,0.5,0.33042195978372574,582.6752814140093,4.76837158203125e-07,True,21.0
1187,159.3340675830841,40820360.477891736,2.2152168672261423e-07,2904436.491695277,2904436.490330485,89.0385864202197,0.0,0,0.15273296609727752,0.020497249543264588,-3207744.7984948903,8435751326365.281,0.5,0.33042187868181355,582.9428838396493,4.76837158203125e-07,True,21.0
1188,159.4702022075653,40820360.003144085,8.307313838462067e-07,2904434.4717380237,2904434.4703709786,89.11204002039612,0.0,0,0.15273305382927224,0.020497245900900896,-4728586.6863194555,8435739592681.162,0.5,0.33042171363726897,583.4234985364443,9.5367431640625e-07,True,20.0
1189,159.60767126083374,40820359.92703851,1.192092895507813e-07,2904433.8271506187,2904433.8257826963,89.1406050751275,0.0,0,0.15273310802727078,0.020497251696281672,-3449805.42917429,8435735848352.722,0.5,0.3304216731184862,583.6103258258537,2.384185791015625e-07,True,22.0
1190,159.76552152633667,40820359.35161614,4.885672423468566e-07,2904430.822538348,2904430.8211686662,89.19786329689241,0.0,0,0.15273314388458245,0.020497264525072483,-3675020.804978318,8435718394956.508,0.5,0.3304215110191297,583.9850961869321,9.5367431640625e-07,True,20.0
1191,159.90126991271973,40820359.14942658,3.430504927999194e-07,2904429.4104080414,2904429.409037217,89.23506012684634,0.0,0,0.15273318882259024,0.02049727524031681,-3667648.1217774753,8435710192082.293,0.5,0.33042143032742366,584.2284764775412,4.76837158203125e-07,True,21.0
1192,160.03519368171692,40820358.62641709,4.714516407119175e-07,2904426.4102935134,2904426.408920557,89.30437768069754,0.0,0,0.1527332624446064,0.02049729030143698,-3877022.9230914125,8435692764837.179,0.5,0.33042126613103817,584.6820622458251,9.5367431640625e-07,True,20.0
1193,160.1739308834076,40820358.514576964,1.8431718463976674e-07,2904425.4575634412,2904425.4561895253,89.33555106604526,0.0,0,0.1527333244913934,0.02049730097654737,-4188873.195458023,8435687230563.747,0.5,0.3304212254025438,584.885937177825,2.384185791015625e-07,True,22.0
1194,160.30742502212524,40820357.40008154,1.5634861865779782e-06,2904424.735101304,2904424.733729059,89.28120785102347,0.0,0,0.15273300730930697,0.020497217578818176,-3783094.286174066,8435683033899.13,0.5,0.33042106379569086,584.5313307050484,9.5367431640625e-07,True,20.0
1195,160.44505882263184,40820357.26238186,2.425733297482092e-07,2904424.0704921037,2904424.0691188113,89.31526590102902,0.0,0,0.15273307852294007,0.020497218928467818,-3989788.464418934,8435679173278.691,0.5,0.3304210228072914,584.7540587626905,2.384185791015625e-07,True,22.0
1196,160.5902636051178,40820357.18410733,1.6858739404357627e-07,2904424.0304276403,2904424.0290550776,89.29152159451468,0.0,0,0.15273300126891326,0.020497212450185313,-3678301.0590104293,8435678940554.545,0.5,0.3304210195698466,584.5988847696922,1.4901161193847656e-08,True,26.0
1197,160.7275185585022,40820357.146359816,1.6458870496134857e-07,2904423.3084900077,2904423.3071164032,89.3253911470675,0.0,0,0.15273307186213103,0.020497224588320942,-4511460.728663234,8435674746923.0,0.5,0.33042097859944713,584.8203809544257,2.384185791015625e-07,True,22.0
1198,160.85688304901123,40820355.57039184,3.4771788604253222e-06,2904415.7120203017,2904415.7106435145,89.42870442969526,0.0,0,0.15273281539375042,0.020497239644407805,-3843292.4475574936,8435630620234.884,0.5,0.33042033358797446,585.4978245841041,3.814697265625e-06,True,18.0
1199,161.00838613510132,40820350.39103217,4.423110449757283e-06,2904392.2153537534,2904392.213971281,89.61279338045603,0.0,0,0.152732229966104,0.020497258290731183,-3754093.8531701947,8435494132579.015,0.5,0.33041902626043235,586.7054275570235,7.62939453125e-06,True,17.0
1200,161.14242386817932,40820349.841460764,4.5491270787935966e-07,2904389.4422566025,2904389.4408722,89.67528681984496,0.0,0,0.15273228033719952,0.020497266055087386,-4179021.7954718107,8435478024251.942,0.5,0.3304188633519098,587.1144219857538,9.5367431640625e-07,True,20.0
1201,161.2780842781067,40820349.95435418,6.023461500229834e-07,2904388.2611078424,2904388.259721261,89.74581282322693,0.0,0,0.15273242842481977,0.020497303757449233,-4184521.6864766865,8435471163208.707,0.5,0.3304187777767777,587.5756349212459,4.76837158203125e-07,True,21.0
1202,161.41982626914978,40820349.986265875,1.405772735484929e-07,2904388.022462207,2904388.021075032,89.76500568389272,0.0,0,0.15273247934677256,0.02049731227040929,-3855470.2717608023,8435469776966.157,0.5,0.33041876742726994,587.7011078167593,5.960464477539063e-08,True,24.0
1203,161.55493330955505,40820349.86239489,2.980232238769539e-07,2904386.71563298,2904386.714244331,89.8126903025066,0.0,0,0.152732555587803,0.02049733059622531,-4295342.082646714,8435462185880.992,0.5,0.3304186855464456,588.0130381269105,4.76837158203125e-07,True,21.0
1204,161.69282793998718,40820349.773023345,4.3546078193791427e-07,2904386.111579982,2904386.1101902425,89.8479299756121,0.0,0,0.1527326292214164,0.02049733417308922,-4321470.624284975,8435458677068.022,0.5,0.33041864446564134,588.2434926687696,2.384185791015625e-07,True,22.0
1205,161.82976484298706,40820349.71879065,1.0950072449966574e-07,2904385.47207971,2904385.4706890737,89.87690287691531,0.0,0,0.1527326832140109,0.020497342298910218,-3275159.9704161845,8435454962351.805,0.5,0.3304186039336852,588.4329898673903,2.384185791015625e-07,True,22.0
1206,161.96486234664917,40820349.49782523,1.9024529061919023e-07,2904384.060790121,2904384.059398192,89.91864055975982,0.0,0,0.15273274053958757,0.020497351905497913,-5278704.365752755,8435446764488.338,0.5,0.3304185227839109,588.7060536929446,4.76837158203125e-07,True,21.0
1207,162.126811504364,40820349.43309682,1.115100797049386e-07,2904383.395200573,2904383.3938077367,89.94792440632384,0.0,0,0.15273279535891957,0.020497359950470147,-5269906.215905336,8435442898228.162,0.5,0.330418482229155,588.8975833561349,2.384185791015625e-07,True,22.0
1208,162.26301217079163,40820349.29083745,3.378326907382805e-07,2904382.281166795,2904382.279772803,89.98522387149453,0.0,0,0.15273283866096266,0.020497367339788835,-4091635.6437366153,8435436427060.283,0.5,0.3304184015594754,589.1416409102178,4.76837158203125e-07,True,21.0
1209,162.39234852790833,40820347.03483741,1.8238558677654553e-06,2904370.6405105707,2904370.6391125373,90.11539970569136,0.0,0,0.1527326609948844,0.020497402890705584,-3916688.1632722593,8435368809340.983,0.5,0.33041774824098435,589.9946753166263,3.814697265625e-06,True,18.0
1210,162.52961921691895,40820346.99250577,2.77577877196628e-07,2904369.868842412,2904369.867443344,90.14871087248889,0.0,0,0.15273272790867104,0.02049741468759549,-3464330.5233727037,8435364326914.883,0.5,0.33041770735041565,590.2125274130403,2.384185791015625e-07,True,22.0
