iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,rho,maxabsLagmult
843,234.18163681030273,40000010.74170642,4.091964408124576e-05,10.38051952012289,10.38051952012289,0.0,0.0,0,0,0.0,-1.2862635654571548,123.45679012345683,0.0
844,234.2830114364624,40000010.74166705,1.4585892617676676e-05,7.821361283499698,7.821361283499698,0.0,0.0,0,0,0.0,-4.755286564910114,123.45679012345683,0.0
845,234.6083264350891,40000010.74148877,6.750476343803601e-05,5.899362511191103,5.899362511191103,0.0,0.0,0,0,0.0,-2.7835017416805634,123.45679012345683,0.0
846,234.70096826553345,40000010.74146921,7.721404447747192e-06,8.209770624978502,8.209770624978502,0.0,0.0,0,0,0.0,1.4146753599994635,123.45679012345683,0.0
847,235.02593183517456,40000010.74127688,7.293338907290379e-05,7.142608592205239,7.142608592205239,0.0,0.0,0,0,0.0,-4.405187597233563,123.45679012345683,0.0
848,235.35405683517456,40000010.74111059,6.279217076268591e-05,2.86437129761298,2.86437129761298,0.0,0.0,0,0,0.0,-2.9817339735247836,123.45679012345683,0.0
849,235.5003354549408,40000010.74104678,2.4738867245264994e-05,7.883358297814399,7.883358297814399,0.0,0.0,0,0,0.0,-4.9540737160501065,123.45679012345683,0.0
850,235.8518328666687,40000010.740850806,7.41582872194937e-05,5.215393847845964,5.215393847845964,0.0,0.0,0,0,0.0,6.056316208308281,123.45679012345683,0.0
851,236.17981433868408,40000010.74062303,8.657122223709301e-05,5.172201579454281,5.172201579454281,0.0,0.0,0,0,0.0,3.4336624084809153,123.45679012345683,0.0
852,236.26130437850952,40000010.740598604,9.59342034854335e-06,7.851141865188443,7.851141865188443,0.0,0.0,0,0,0.0,-3.800397172890109,123.45679012345683,0.0
853,236.41594195365906,40000010.7404953,3.933545580815386e-05,8.32626552857618,8.32626552857618,0.0,0.0,0,0,0.0,-6.543389618941983,123.45679012345683,0.0
854,236.74810194969177,40000010.74028035,8.114937758751428e-05,2.7961992208281026,2.7961992208281026,0.0,0.0,0,0,0.0,-4.635156724638339,123.45679012345683,0.0
855,236.89605498313904,40000010.74021944,2.4389072439684022e-05,12.058945221910411,12.058945221910411,0.0,0.0,0,0,0.0,3.103577806755109,123.45679012345683,0.0
856,237.22674942016602,40000010.74004305,6.618811830000243e-05,7.083444894144907,7.083444894144907,0.0,0.0,0,0,0.0,-3.262732419829021,123.45679012345683,0.0
857,237.4395306110382,40000010.73994171,3.901855329960351e-05,10.356319217775996,10.356319217775996,0.0,0.0,0,0,0.0,0.14673126086305352,123.45679012345683,0.0
858,237.767343044281,40000010.7397679,6.522262767505434e-05,3.0791848041325105,3.0791848041325105,0.0,0.0,0,0,0.0,-6.770599003192774,123.45679012345683,0.0
859,238.09675002098083,40000010.73959675,6.540022208609314e-05,6.9820836401633635,6.9820836401633635,0.0,0.0,0,0,0.0,-0.8907847492546959,123.45679012345683,0.0
860,238.42901301383972,40000010.73936732,8.73897778968061e-05,8.140212595143362,8.140212595143362,0.0,0.0,0,0,0.0,-2.501741577905554,123.45679012345683,0.0
861,238.63076210021973,40000010.73925791,4.177061016061933e-05,9.342436253929382,9.342436253929382,0.0,0.0,0,0,0.0,-8.366432976248271,123.45679012345683,0.0
862,238.69888424873352,40000010.73924487,4.747206872224816e-06,8.019500360114856,8.019500360114856,0.0,0.0,0,0,0.0,-6.02191769249142,123.45679012345683,0.0
863,238.88799500465393,40000010.739138104,4.062284480455885e-05,8.044540324063295,8.044540324063295,0.0,0.0,0,0,0.0,-0.0467148038674505,123.45679012345683,0.0
864,239.21477723121643,40000010.73894711,7.251410606938382e-05,7.288665926689746,7.288665926689746,0.0,0.0,0,0,0.0,-4.138687940433193,123.45679012345683,0.0
865,239.2640974521637,40000010.7389458,6.500391397234087e-07,8.368033224205861,8.368033224205861,0.0,0.0,0,0,0.0,5.071793608595291,123.45679012345683,0.0
866,239.59837198257446,40000010.738773875,6.497664795347257e-05,5.092939829359086,5.092939829359086,0.0,0.0,0,0,0.0,-3.5734035369045656,123.45679012345683,0.0
867,239.92234301567078,40000010.73861229,6.134495700380856e-05,3.6103948851992396,3.6103948851992396,0.0,0.0,0,0,0.0,2.9879638829661292,123.45679012345683,0.0
868,239.97445631027222,40000010.73861026,1.2703622273176014e-06,8.260251604292074,8.260251604292074,0.0,0.0,0,0,0.0,-2.339607889413527,123.45679012345683,0.0
869,240.29974842071533,40000010.73840294,7.844229133151343e-05,4.639578847925773,4.639578847925773,0.0,0.0,0,0,0.0,-0.26724266595113877,123.45679012345683,0.0
