iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
1252,116.3178391456604,40000009.55186126,0.0013165700579683098,1.9937888547651201,1.9937888547617635,3.658523088103314e-06,0.0,0,0,0.0,-0.6182512512946488,12225251.515857799,0.0011234399726983736,0.0011234399726983736,unknown,13.0,1.3321991534719231e-24,-4.3181528488051206e-06,-4.318152848805121e-06,1.993755127332948e-16,8.78825070828949e-12,0.1500946352969992,1.0,18.0
1253,116.40112805366516,40000009.5518612,0.0015639432900866083,1.8740414916079888,1.8740414916055739,3.0085260246140286e-06,0.0,0,0,0.0,0.3480046695492189,12225251.515857799,0.001108698635866688,0.001108698635866688,unknown,14.0,2.8165391768632124e-26,-4.228232638873679e-06,-4.228232638873679e-06,3.172170417985455e-16,1.0656283988450684e-11,0.16677181699666577,1.0,17.0
1254,116.48549938201904,40000009.551861174,0.0003539959202435938,1.8209116617673289,1.8209116617653194,2.705171596986974e-06,0.0,0,0,0.0,0.6422620308870267,12225251.515857799,0.00014144930820375257,0.00014144930820375257,unknown,16.0,9.899366578878857e-28,-4.0922059529759395e-06,-4.092205952975939e-06,3.458973564436568e-16,4.5336003476267974e-11,0.00636268544113595,1.0,48.0
1255,116.56819748878479,40000009.55186027,0.0009075181253868881,3.0548884910755554,3.0548884910755554,2.3988123065744647e-14,0.0,0,0,0.0,-1.445479056385312,12225251.515857799,6.381770829439362e-14,6.381770829439362e-14,optimal,7.0,5.580759671087217e-14,-1.4482639481501519e-06,-1.4482640039577486e-06,3.5646015873352918e-16,3.5345807050314447e-13,1.0,1.0,0.0
1256,116.65198373794556,40000009.55186019,0.0014599741553609164,1.9796749784515357,1.9796749782037746,3.1320499730442437e-05,0.0,0,0,0.0,0.36444053950483,12225251.515857799,0.0016447979162759066,0.0016447979162759066,unknown,14.0,2.3047111986122978e-23,-3.241097800448821e-05,-3.24109780044882e-05,2.9349874801428625e-16,1.833520889178178e-11,0.025031555049932444,1.0,35.0
1257,116.7351746559143,40000009.551858455,0.00175161268487259,7.228589414765021,7.228589414765021,7.713317649631092e-24,0.0,0,0,0.0,-2.7849411735447998,12225251.515857799,2.322529579686779e-22,2.322529579686779e-22,optimal,12.0,1.9881088842976264e-23,-3.7488435636242253e-06,-3.7488435636242253e-06,2.3364929749684997e-16,7.346875920116354e-13,0.6561000000000001,1.0,4.0
1258,116.84179902076721,40000009.55185815,0.0014940930371607447,5.478861245427074,5.478861245427007,8.604095549353178e-07,0.0,0,0,0.0,0.5051146083663145,12225251.515857799,0.0002785484136465167,0.0002785484136465167,optimal,8.0,1.049180616655942e-13,-2.559542547803413e-06,-2.5595426527214747e-06,1.2504990683560845e-16,9.053313865005462e-13,0.16677181699666577,1.0,17.0
1259,116.9251024723053,40000009.55185802,0.0015029259305797127,4.973937912362799,4.973937912362195,2.4519511369695344e-06,0.0,0,0,0.0,-1.155263867469356,12225251.515857799,0.0009526301753359715,0.0009526301753359715,unknown,13.0,2.3198997953686404e-24,-4.111180065066912e-06,-4.111180065066911e-06,1.7277331163996238e-16,1.9506055920951795e-12,0.16677181699666577,1.0,17.0
1260,117.00835490226746,40000009.551856756,0.00036189847606905954,0.18357343899984443,0.18357343899984443,2.044446774460827e-14,0.0,0,0,0.0,-0.26877688200263483,12225251.515857799,2.0783355514590058e-14,2.0783355514590058e-14,optimal,7.0,4.7512570169320766e-14,-1.2148863925553127e-06,-1.2148864400678829e-06,1.1754425656650956e-16,4.776213226141833e-14,1.0,1.0,0.0
1261,117.10027074813843,40000009.55185661,0.00035705637757434925,0.22344627470996267,0.22344627470996267,2.8677443973795035e-14,0.0,0,0,0.0,0.6504612022112749,12225251.515857799,2.922960472586039e-14,2.922960472586039e-14,optimal,7.0,6.66480960830856e-14,-1.0416556079504311e-07,-1.0416562744313919e-07,2.2661860930930857e-16,4.782044284437339e-13,1.0,1.0,0.0
1262,117.19307899475098,40000009.551856354,0.0003825062501913642,0.22101672864937183,0.22101672864937183,3.0587212558955677e-14,0.0,0,0,0.0,1.1123230877222956,12225251.515857799,3.15983231375399e-14,3.15983231375399e-14,optimal,7.0,7.109460770014462e-14,-1.5033502093934357e-07,-1.5033509203395127e-07,3.123771511400387e-16,8.312618223884684e-13,1.0,1.0,0.0
1263,117.2874972820282,40000009.55185634,0.0007327853516238609,1.0119060349271987,1.0119060348195392,1.4760837708308028e-05,0.0,0,0,0.0,-0.4038386534891501,12225251.515857799,0.0007831392632535498,0.0007831392632535498,unknown,17.0,8.052206737126082e-30,-1.502969981161917e-05,-1.502969981161917e-05,1.2957426208476341e-16,3.7963488483666156e-10,0.016423203268260675,1.0,39.0
1264,117.37611055374146,40000009.55185624,0.002420174417899751,3.5987569759879032,3.5987569758633047,2.9946604750056853e-05,0.0,0,0,0.0,0.3697416970314499,12225251.515857799,0.001676540841196082,0.001676540841196082,unknown,14.0,2.0055888504087308e-23,-3.200277208023199e-05,-3.2002772080232e-05,1.9790502021994872e-16,1.1009414786631135e-10,0.0523347633027361,1.0,28.0
1265,117.4645311832428,40000009.55185514,0.0012527472958719786,0.5888836462612839,0.5888836462612839,2.435684750712864e-14,0.0,0,0,0.0,0.3520529662878163,12225251.515857799,4.030586997208476e-14,4.030586997208476e-14,optimal,7.0,5.6612571533674275e-14,-2.2284915560016663e-06,-2.228491612614238e-06,2.438205939328095e-16,2.860374556205479e-13,0.9,1.0,1.0
1266,117.55902528762817,40000009.55185379,0.0021579995243897663,5.581029668022011,5.581029668022011,0.0,0.0,0,0,0.0,0.3069996375713922,12225251.515857799,2.0933712148522323e-197,2.0933712148522323e-197,unknown,100.0,2.489361934107533e-199,-4.654181678674272e-06,-4.654181678674272e-06,2.0605302836758694e-16,2.8862605539253413e-12,0.38742048900000015,1.0,9.0
1267,117.67747163772583,40000009.5518524,0.000987991017855854,1.066644952679183,1.066644952679183,3.55220667192392e-14,0.0,0,0,0.0,0.35631900030569136,12225251.515857799,1.245766100604105e-13,1.245766100604105e-13,optimal,7.0,8.338304090725103e-14,-1.7583834217014617e-06,-1.7583835050845027e-06,1.7986185823896147e-16,2.2856332617226653e-13,1.0,1.0,0.0
1268,117.7705283164978,40000009.55185238,0.0011387030378053533,1.7900420862320685,1.79004208613952,1.8202494617743132e-05,0.0,0,0,0.0,-0.41544470238925046,12225251.515857799,0.0009977063595167403,0.0009977063595167403,unknown,14.0,1.013320315733416e-23,-1.8904045097983176e-05,-1.8904045097983176e-05,3.7064836251695643e-16,4.28632116619725e-11,0.02781283894436938,1.0,34.0
1269,117.86163020133972,40000009.551852256,0.001183993006405983,1.7925662085439469,1.792566208451395,1.821567837034997e-05,0.0,0,0,0.0,0.13037500981247513,12225251.515857799,0.0010240623294956327,0.0010240623294956327,unknown,15.0,9.359747799499425e-26,-1.9561320994685962e-05,-1.9561320994685962e-05,2.021819472854144e-16,1.4598522445282518e-10,0.025031555049932444,1.0,35.0
1270,117.95190763473511,40000009.551851355,0.0008194480611130779,0.5208416807489907,0.5208416807489907,2.433815009775945e-14,0.0,0,0,0.0,-0.3615433479433888,12225251.515857799,4.4324061406934815e-14,4.4324061406934815e-14,optimal,7.0,5.658604960291465e-14,-6.961549210948908e-07,-6.961549776809404e-07,3.2952530089289126e-16,4.785366094802305e-13,1.0,1.0,0.0
1271,118.03554201126099,40000009.551851265,0.0015779075307213967,2.727566197783685,2.727566197777763,5.683622455861741e-06,0.0,0,0,0.0,-2.7234416413684026,12225251.515857799,0.0017375426741631423,0.0017375426741631423,unknown,13.0,4.4699315600945476e-24,-6.880413908021928e-06,-6.880413908021927e-06,2.0150092561169485e-16,1.6298327304183603e-11,0.16677181699666577,1.0,17.0
1272,118.11914134025574,40000009.55185033,0.0008826398496062233,2.3296818894227096,2.3296818894227096,2.2071493437955932e-14,0.0,0,0,0.0,-0.8108599404223648,12225251.515857799,3.176332936440416e-14,3.176332936440416e-14,optimal,7.0,5.12971104980017e-14,-1.823419400864101e-06,-1.8234194521612114e-06,2.3707165727333884e-16,5.512964942583728e-13,1.0,1.0,0.0
1273,118.20296239852905,40000009.55185025,0.000865294824565369,0.6804304400735903,0.6804304400705787,2.0244393215139748e-06,0.0,0,0,0.0,1.0999592906862354,12225251.515857799,0.0007259934920121784,0.0007259934920121784,unknown,13.0,2.3547268478894572e-24,-2.675930768228366e-06,-2.6759307682283655e-06,1.2280166128526217e-16,7.0431024474465306e-12,0.08862938119652508,1.0,23.0
1274,118.28658890724182,40000009.55185006,0.00027303384361994354,0.0372508364377074,0.0372508364377074,2.1106483398263944e-14,0.0,0,0,0.0,-0.6621007637427219,12225251.515857799,2.0837592402356186e-14,2.0837592402356186e-14,optimal,7.0,4.9050822096266306e-14,-1.7388464404084862e-07,-1.7388469309167072e-07,4.3317705856193014e-16,3.518406538420527e-13,1.0,1.0,0.0
1275,118.39430809020996,40000009.55184999,0.0004693270825239886,0.18602736234473716,0.18602736234473716,3.246441158054376e-14,0.0,0,0,0.0,0.4518188251093997,12225251.515857799,3.7228903750987773e-14,3.7228903750987773e-14,optimal,7.0,7.550015965933937e-14,-6.571884677911497e-08,-6.571892227927463e-08,3.145223755826606e-16,5.267097338448141e-13,1.0,1.0,0.0
1276,118.47746634483337,40000009.551849864,0.00033039740333221947,0.2819751560828223,0.2819751560828223,2.856366551113357e-14,0.0,0,0,0.0,0.4301738784792435,12225251.515857799,2.939916362350426e-14,2.939916362350426e-14,optimal,7.0,6.63857070766048e-14,-1.3217162282837467e-07,-1.3217168921408174e-07,2.3509020299838295e-16,1.1170664837565725e-13,1.0,1.0,0.0
1277,118.56099915504456,40000009.55184984,3.098241681076009e-05,0.11555114488794226,0.11555114488794226,2.086215867484257e-14,0.0,0,0,0.0,1.9175155303923543,12225251.515857799,2.05952743011026e-14,2.05952743011026e-14,optimal,7.0,4.848361481586776e-14,-6.636840885735887e-09,-6.636889369350703e-09,1.6856276600304935e-16,4.5114156508011743e-14,0.5904900000000002,1.0,5.0
1278,118.64412307739258,40000009.55184983,3.931970338956442e-05,0.06052900560772065,0.06052900560772065,2.2580435511111772e-14,0.0,0,0,0.0,0.4817637991307398,12225251.515857799,2.24780943225456e-14,2.24780943225456e-14,optimal,7.0,5.2477038998404227e-14,-3.5097648500834393e-09,-3.5098173271224377e-09,2.4877032682189796e-16,5.664846751600628e-14,0.47829690000000014,1.0,7.0
1279,118.72866082191467,40000009.55184983,8.902611929665236e-05,0.060389436084173215,0.060389436040945474,2.2849503144023602e-06,0.0,0,0,0.0,-0.9575228805145045,12225251.515857799,0.00012171809632798965,0.00012171809632798965,unknown,17.0,3.5744873863036226e-29,-2.2904118600582606e-06,-2.2904118600582606e-06,2.506736243818235e-16,4.395508745368014e-11,0.001996678111016037,1.0,59.0
1280,118.81325340270996,40000009.55184981,0.0002253106353775747,0.07647124549762609,0.07647124547844963,1.712569266259829e-06,0.0,0,0,0.0,-0.40098249353164106,12225251.515857799,9.165276292156774e-05,9.165276292156774e-05,unknown,16.0,6.06904512931835e-27,-1.7228582028296076e-06,-1.7228582028296078e-06,1.8219973769600256e-16,1.8936156374322733e-11,0.004638397686588107,1.0,51.0
1281,118.89882826805115,40000009.551849805,5.452684898237025e-07,0.07646425957721723,0.07646425957650657,3.2966761396128645e-07,0.0,0,0,0.0,1.5506160500346564,12225251.515857799,0.00010103533495442375,0.00010103533495442375,unknown,14.0,1.1846564089563454e-25,-3.562470995948578e-07,-3.5624709959485773e-07,2.255137372075354e-16,6.930161616516736e-12,6.170365191715192e-05,1.0,92.0
1282,118.98304533958435,40000009.55184979,0.00019130846981411101,0.1309489531584482,0.1309489531582201,2.4440861798266665e-07,0.0,0,0,0.0,1.2477562205559791,12225251.515857799,7.663177349713026e-05,7.663177349713026e-05,unknown,15.0,1.0785664038125605e-27,-2.780597771739388e-07,-2.780597771739388e-07,1.675022635781419e-16,2.5685604967209016e-11,0.0225283995449392,1.0,36.0
1283,119.29694437980652,40000009.551849835,5.575503985246929e-08,0.13096198277614207,0.1309619827735726,8.203680998502379e-07,0.0,0,0,0.0,-0.6090032898463826,12225251.515857799,4.3728612374435935e-05,4.3728612374435935e-05,unknown,16.0,5.279554505454194e-27,-8.259684980923476e-07,-8.259684980923476e-07,1.2908327606477679e-16,3.520297984365292e-11,2.5e-323,0.0,10000.0
1284,119.40370297431946,40000009.551849835,3.675536864235611e-05,0.03682290277000309,0.03682290277000309,2.148598071965786e-14,0.0,0,0,0.0,0.5316728549839289,12225251.515857799,2.1226257498434414e-14,2.1226257498434414e-14,optimal,7.0,4.99335286599932e-14,-6.133349899170985e-09,-6.133399832699645e-09,2.4804308656437716e-16,4.913981337220976e-14,0.7290000000000001,1.0,3.0
1285,119.48746943473816,40000009.55184982,6.2953658599112675e-06,0.027416696529171027,0.027416696529171027,2.0825375066658653e-14,0.0,0,0,0.0,-2.01736770494227,12225251.515857799,2.0559018244051712e-14,2.0559018244051712e-14,optimal,7.0,4.839816328318871e-14,-1.0995517505802316e-09,-1.0996001487435148e-09,2.621659062463888e-16,2.6232487048076392e-14,0.25418658283290013,1.0,13.0
1286,119.57395625114441,40000009.55184982,5.084801993038636e-05,0.030643470753157154,0.030643470753102652,5.7794826971342497e-08,0.0,0,0,0.0,-1.1923329710290067,12225251.515857799,1.8122844052849014e-05,1.8122844052849014e-05,unknown,16.0,5.1015862751561155e-30,-5.8733564131297024e-08,-5.873356413129703e-08,2.409453500856246e-16,4.055687633995519e-12,0.00636268544113595,1.0,48.0
1287,119.65773296356201,40000009.55184981,5.494306883387072e-06,0.02282301962749106,0.02282301962749106,2.039977186622966e-14,0.0,0,0,0.0,0.7517626298252092,12225251.515857799,2.040016008684458e-14,2.040016008684458e-14,optimal,7.0,4.74091200719923e-14,-5.272048835471514e-10,-5.272522926672234e-10,2.9785423701525372e-16,3.601891886775427e-14,0.25418658283290013,1.0,13.0
1288,119.74074983596802,40000009.55184981,2.110093346091062e-05,0.007920067353266709,0.007920067353266709,2.0483939884179286e-14,0.0,0,0,0.0,1.022735818595557,12225251.515857799,2.098001636920881e-14,2.098001636920881e-14,optimal,7.0,4.760481680432176e-14,-2.381003390150003e-10,-2.381479438318046e-10,2.6905759047147916e-16,4.5101902626675985e-14,0.6561000000000001,1.0,4.0
1289,119.8237555027008,40000009.55184981,1.0877398586196603e-05,0.0006942271759516723,0.0006942271759516723,2.035425942054903e-14,0.0,0,0,0.0,-0.5293241201404842,12225251.515857799,2.0106869404038215e-14,2.0106869404038215e-14,optimal,7.0,4.730332569756849e-14,-2.628008220360981e-10,-2.6284812536179567e-10,1.0369537118391188e-16,2.5351889111781197e-14,0.9,1.0,1.0
1290,119.90817523002625,40000009.5518498,8.770943731762803e-05,0.009638701703138665,0.009638701691929394,4.64850134392594e-07,0.0,0,0,0.0,-1.7965625947266475,12225251.515857799,2.4821462360628e-05,2.4821462360628e-05,unknown,16.0,3.24168076545668e-27,-4.658962331087848e-07,-4.658962331087847e-07,1.2533946878451794e-16,6.709922421287707e-11,0.0022185312344622636,1.0,58.0
1291,119.9918270111084,40000009.5518498,0.0004276638807100016,0.19288430442524088,0.19288430442517737,1.565292601469933e-07,0.0,0,0,0.0,-0.9367029552459095,12225251.515857799,5.1588832233989075e-05,5.1588832233989075e-05,unknown,15.0,8.179815482705195e-28,-1.663529040058267e-07,-1.663529040058267e-07,2.739039285792664e-16,5.3367744704500464e-12,0.05814973700304011,1.0,27.0
1292,120.33143472671509,40000009.55184986,4.470348358154297e-08,0.19290206861112297,0.19290206861112297,2.0545238206739334e-14,0.0,0,0,0.0,-2.586243728655516,12225251.515857799,2.0287335416546864e-14,2.0287335416546864e-14,optimal,7.0,4.7747062365426426e-14,-1.6225538405212827e-08,-1.6225586152275192e-08,2.1960470776705971e-16,7.931641785472827e-14,2.5e-323,0.0,10000.0
1293,120.41741156578064,40000009.55184984,0.000573653653097249,0.616318780094278,0.6163187800888362,2.589917189197601e-06,0.0,0,0,0.0,-0.6829290413193119,12225251.515857799,0.0001387446591041632,0.0001387446591041632,unknown,15.0,1.625808424455913e-25,-2.6385106242933934e-06,-2.6385106242933934e-06,1.3950274146255322e-16,9.770281382424022e-11,0.013302794647291147,1.0,41.0
1294,120.50192546844482,40000009.551849805,0.00040230490818489017,0.35524103189142836,0.35524103189142836,2.7264970372711575e-34,0.0,0,0,0.0,-0.2510840713103814,12225251.515857799,1.9978044772171922e-33,1.9978044772171922e-33,optimal,17.0,6.496318269606121e-34,-9.680834485684129e-08,-9.680834485684129e-08,2.8217195990629294e-16,7.317422447877628e-13,0.43046721000000016,1.0,8.0
1295,120.58833718299866,40000009.551849805,0.00039296329938059575,0.4948398640393469,0.4948398640373381,1.4099796226761451e-06,0.0,0,0,0.0,0.7662708911997855,12225251.515857799,0.0004291289415438856,0.0004291289415438856,unknown,13.0,1.612255964314831e-24,-1.5025322335321753e-06,-1.5025322335321755e-06,2.1539360964340033e-16,1.5492774275787572e-11,0.04710128697246249,1.0,29.0
1296,120.67151951789856,40000009.551849745,0.00010767793853446958,0.09281675675078553,0.09281675675078553,2.086849105295968e-14,0.0,0,0,0.0,-0.9040730678672942,12225251.515857799,2.355036057398571e-14,2.355036057398571e-14,optimal,7.0,4.8499037441071164e-14,-5.335987749260809e-08,-5.3359925991645534e-08,2.308828128319313e-16,2.577254121669632e-13,0.81,1.0,2.0
1297,120.7550745010376,40000009.551849745,0.00036635523157453907,0.15881553152672084,0.15881553152498334,7.428886309093645e-07,0.0,0,0,0.0,-0.8388929135193189,12225251.515857799,0.0002382176908556772,0.0002382176908556772,unknown,13.0,7.186916260842423e-24,-7.784970195063029e-07,-7.784970195063031e-07,2.446901690489795e-16,1.4838292120876614e-11,0.03815204244769462,1.0,31.0
1298,120.83929920196533,40000009.551849715,0.00030767463327299846,0.28393612448851796,0.28393612448851796,3.087382599229709e-20,0.0,0,0,0.0,-0.66015846701567,12225251.515857799,7.087476513389134e-20,7.087476513389134e-20,optimal,10.0,7.213942363625423e-20,-1.1674558106394646e-07,-1.167455810640186e-07,1.4811664935952266e-16,5.974445474164403e-13,0.43046721000000016,1.0,8.0
1299,120.9235508441925,40000009.551849715,0.0006244719300738364,0.6849303685980519,0.6849303685872307,3.8501347846132796e-06,0.0,0,0,0.0,-0.9545879963159881,12225251.515857799,0.0002077462192050553,0.0002077462192050553,unknown,14.0,1.0202076072700854e-24,-3.925620477461552e-06,-3.925620477461552e-06,2.0105004564342449e-16,4.1892930367429294e-11,0.011972515182562033,1.0,42.0
1300,121.00774669647217,40000009.55184971,0.0009191859323493648,0.6384681442957287,0.6384681442236398,9.594425483464901e-06,0.0,0,0,0.0,1.2242732238508547,12225251.515857799,0.0005284104367747194,0.0005284104367747194,unknown,14.0,2.2911690440691226e-24,-1.0010181871533324e-05,-1.0010181871533325e-05,2.0120681015622072e-16,5.0073363035174044e-11,0.020275559590445278,1.0,37.0
1301,121.11653351783752,40000009.55184971,0.000472149662920104,0.7964341907983776,0.7964341907751609,6.081221621315864e-06,0.0,0,0,0.0,0.785481729672634,12225251.515857799,0.00033897996593430227,0.00033897996593430227,unknown,14.0,2.420744947517487e-24,-6.470198783029674e-06,-6.470198783029675e-06,1.0100230998387423e-16,2.846983608255676e-11,0.011972515182562033,1.0,42.0
