iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,rho,maxabsLagmult
711,156.67017006874084,40000010.76648535,4.642314416770068e-05,8.47004282727058,8.47004282727058,0.0,0.0,0,0,0.0,8.288636008593572,2571700.4767398485,123.45679012345683,0.0
712,156.93207573890686,40000010.76627503,7.873817851574047e-05,3.5221443290052865,3.5221443290052865,0.0,0.0,0,0,0.0,1.1764164076080035,18120331.95430623,123.45679012345683,0.0
713,156.9800000190735,40000010.76624125,1.323168575991878e-05,8.149833338005175,8.149833338005175,0.0,0.0,0,0,0.0,4.208641465742276,5065113.275028834,123.45679012345683,0.0
714,157.24948596954346,40000010.76603628,7.695949478689741e-05,5.6211266074283746,5.6211266074283746,0.0,0.0,0,0,0.0,-0.9088027861239621,-23457669.219543878,123.45679012345683,0.0
715,157.51706433296204,40000010.76585191,6.957838053274163e-05,6.383776980467874,6.383776980467874,0.0,0.0,0,0,0.0,0.4874282190758026,43738619.50640086,123.45679012345683,0.0
716,157.7172269821167,40000010.765715964,5.1565136210171545e-05,8.774890911445238,8.774890911445238,0.0,0.0,0,0,0.0,-2.0060289336014763,-10628066.445677014,123.45679012345683,0.0
717,157.98837542533875,40000010.7655082,7.786035537633097e-05,4.865267703033546,4.865267703033546,0.0,0.0,0,0,0.0,0.42527378921415415,50135625.00733352,123.45679012345683,0.0
718,158.25330305099487,40000010.76529473,8.035392282636412e-05,3.113563058954947,3.113563058954947,0.0,0.0,0,0,0.0,-3.1730249034937037,-6719945.012660392,123.45679012345683,0.0
719,158.51958632469177,40000010.765087076,7.864915883517435e-05,7.026398349717043,7.026398349717043,0.0,0.0,0,0,0.0,-4.58438558672733,-4651383.651806781,123.45679012345683,0.0
720,158.56632781028748,40000010.76505953,1.0763518334307958e-05,9.428194057530884,9.428194057530884,0.0,0.0,0,0,0.0,2.74559138778783,7766592.192750183,123.45679012345683,0.0
721,158.83205008506775,40000010.764840804,8.199422544890419e-05,5.927508906554775,5.927508906554775,0.0,0.0,0,0,0.0,0.8712256743186183,24477131.28631279,123.45679012345683,0.0
722,158.93533205986023,40000010.76477447,2.5327832045320802e-05,8.287730579596076,8.287730579596076,0.0,0.0,0,0,0.0,-4.100349001500126,-5200898.012568,123.45679012345683,0.0
723,159.20536398887634,40000010.764588766,6.987825466048187e-05,7.121961950497144,7.121961950497144,0.0,0.0,0,0,0.0,-3.411918590335904,-6250596.821175585,123.45679012345683,0.0
724,159.4693443775177,40000010.764379025,7.875007817420969e-05,3.5201415900493145,3.5201415900493145,0.0,0.0,0,0,0.0,-5.710095506883855,-3735084.2353460435,123.45679012345683,0.0
725,159.7382357120514,40000010.76418845,7.18711026698e-05,3.3699645931257165,3.3699645931257165,0.0,0.0,0,0,0.0,-7.908853927081076,-2696820.654816562,123.45679012345683,0.0
726,160.0017216205597,40000010.76394178,9.306126514722973e-05,3.358737679932286,3.358737679932286,0.0,0.0,0,0,0.0,-3.9085977364458833,-5457240.831644723,123.45679012345683,0.0
727,160.16259860992432,40000010.7638259,4.4174848616941184e-05,8.039515359018656,8.039515359018656,0.0,0.0,0,0,0.0,5.809951482187604,3671426.8056723587,123.45679012345683,0.0
728,160.2041084766388,40000010.763782725,1.630248327097391e-05,8.145776303726239,8.145776303726239,0.0,0.0,0,0,0.0,-1.2970806484230735,-16445427.440474227,123.45679012345683,0.0
729,160.46521282196045,40000010.76356341,8.222933181713107e-05,3.0037556579580627,3.0037556579580627,0.0,0.0,0,0,0.0,-6.73179595519174,-3168884.2400333635,123.45679012345683,0.0
730,160.73255848884583,40000010.76334608,8.213460036576109e-05,5.15345614088549,5.15345614088549,0.0,0.0,0,0,0.0,2.9128446795322445,7323939.213900645,123.45679012345683,0.0
731,160.74122166633606,40000010.7633434,1.4500904829148996e-06,7.882163588932641,7.882163588932641,0.0,0.0,0,0,0.0,-12.836969128836346,-1661881.7759395563,123.45679012345683,0.0
732,161.00275707244873,40000010.763129294,8.0375962906929e-05,3.95867343580032,3.95867343580032,0.0,0.0,0,0,0.0,-5.81182187456877,-3670917.3351752735,123.45679012345683,0.0
733,161.26298594474792,40000010.76291074,8.244446080619816e-05,3.856429572485625,3.856429572485625,0.0,0.0,0,0,0.0,-7.087320021381977,-3010439.206018591,123.45679012345683,0.0
734,161.5248508453369,40000010.76273593,6.616359053111233e-05,6.12255941930456,6.12255941930456,0.0,0.0,0,0,0.0,-2.5682743659996072,-8307887.623840093,123.45679012345683,0.0
735,161.78601789474487,40000010.762550905,7.003732975690449e-05,7.761893281372172,7.761893281372172,0.0,0.0,0,0,0.0,-1.7100307788909697,-12478120.7291942,123.45679012345683,0.0
736,161.79588627815247,40000010.762546904,1.7091573427845422e-06,8.170898540569958,8.170898540569958,0.0,0.0,0,0,0.0,-8.862099801772805,-2407781.7099559023,123.45679012345683,0.0
737,162.02103996276855,40000010.76237523,6.479639000808275e-05,8.136262926763647,8.136262926763647,0.0,0.0,0,0,0.0,-6.077444408595165,-3511174.3634121474,123.45679012345683,0.0
738,162.28335046768188,40000010.7621804,7.307219358151076e-05,4.050052950994537,4.050052950994537,0.0,0.0,0,0,0.0,-2.9965863916750277,-7121453.623691132,123.45679012345683,0.0
739,162.5470428466797,40000010.76197598,7.732135440350467e-05,5.744862801244869,5.744862801244869,0.0,0.0,0,0,0.0,-2.715408917945089,-7859298.556526725,123.45679012345683,0.0
740,162.81323432922363,40000010.76176774,7.844760998885846e-05,3.8336077216515196,3.8336077216515196,0.0,0.0,0,0,0.0,0.11292761814922361,188991533.8540375,123.45679012345683,0.0
741,163.07502484321594,40000010.76158345,6.965281260199462e-05,5.081944187168612,5.081944187168612,0.0,0.0,0,0,0.0,3.809633790654359,5602482.753175892,123.45679012345683,0.0
742,163.09681153297424,40000010.76157128,4.90266319856645e-06,7.811768038219391,7.811768038219391,0.0,0.0,0,0,0.0,-0.7910136605299387,-26982449.796041023,123.45679012345683,0.0
743,163.12064290046692,40000010.76155353,6.767375111501916e-06,8.079997393440266,8.079997393440266,0.0,0.0,0,0,0.0,1.445235293879612,14768233.362621749,123.45679012345683,0.0
744,163.33214569091797,40000010.76141052,5.4045318153733944e-05,8.386997721030948,8.386997721030948,0.0,0.0,0,0,0.0,-2.790781556059369,-7648172.297180887,123.45679012345683,0.0
745,163.50789713859558,40000010.761264615,5.501050398907472e-05,7.9368074717678185,7.9368074717678185,0.0,0.0,0,0,0.0,6.733822269617803,3169848.7743000584,123.45679012345683,0.0
746,163.76193928718567,40000010.76111034,5.8246325176763186e-05,7.9237597289761235,7.9237597289761235,0.0,0.0,0,0,0.0,-6.704534006859081,-3183827.5034098574,123.45679012345683,0.0
747,163.8875994682312,40000010.761006005,3.941522763602241e-05,8.105220452694764,8.105220452694764,0.0,0.0,0,0,0.0,2.2306498506206673,9569701.505159516,123.45679012345683,0.0
748,164.1508047580719,40000010.76079019,8.097600447269516e-05,2.703419679862532,2.703419679862532,0.0,0.0,0,0,0.0,-2.5275708405951707,-8445998.550313149,123.45679012345683,0.0
749,164.33175086975098,40000010.76065016,5.33659702803679e-05,7.909057699019794,7.909057699019794,0.0,0.0,0,0,0.0,-7.431341944826102,-2872787.908319727,123.45679012345683,0.0
750,164.34443974494934,40000010.76064442,2.1795972844479607e-06,7.996220370579372,7.996220370579372,0.0,0.0,0,0,0.0,-5.6252354371853,-3795164.0368206007,123.45679012345683,0.0
751,164.52379155158997,40000010.760522656,4.595642770416012e-05,7.868503070885042,7.868503070885042,0.0,0.0,0,0,0.0,-4.254301603455711,-5018304.194733924,123.45679012345683,0.0
752,164.66902470588684,40000010.760424346,3.723608770165339e-05,8.576650663490666,8.576650663490666,0.0,0.0,0,0,0.0,1.9164635725425632,11140278.625799222,123.45679012345683,0.0
753,164.78097343444824,40000010.760347925,2.8838875226798043e-05,8.536721398639575,8.536721398639575,0.0,0.0,0,0,0.0,-6.756104267435332,-3160159.5369531144,123.45679012345683,0.0
754,165.04583644866943,40000010.76016355,6.905570135266324e-05,2.6480197723701617,2.6480197723701617,0.0,0.0,0,0,0.0,-0.5299019687598795,-40293084.29070524,123.45679012345683,0.0
755,165.3087809085846,40000010.75479008,0.0020312946723729528,4.962773106142753,4.962773106142753,0.0,0.0,0,0,0.0,4.15919454421271,5140820.099105233,123.45679012345683,0.0
756,165.57247281074524,40000010.75458655,7.736774590477685e-05,8.22086190190967,8.22086190190967,0.0,0.0,0,0,0.0,-5.777884802571396,-3700803.075580139,123.45679012345683,0.0
757,165.83791708946228,40000010.75440862,6.722437863044872e-05,7.557239167577286,7.557239167577286,0.0,0.0,0,0,0.0,-5.293318407062931,-4039777.3193890816,123.45679012345683,0.0
758,165.8493368625641,40000010.7544015,2.9054971751234555e-06,8.410161641645775,8.410161641645775,0.0,0.0,0,0,0.0,7.314471844367216,2923501.271843518,123.45679012345683,0.0
759,166.117258310318,40000010.754210986,7.164619317711085e-05,4.527501100829304,4.527501100829304,0.0,0.0,0,0,0.0,-1.2189736788647698,-17543396.274448793,123.45679012345683,0.0
760,166.38554191589355,40000010.75401351,7.462915106686565e-05,3.123127709666363,3.123127709666363,0.0,0.0,0,0,0.0,-2.4614014049821815,-8688569.399843609,123.45679012345683,0.0
761,166.47066378593445,40000010.75395718,2.1782796535512257e-05,7.9602395973681155,7.9602395973681155,0.0,0.0,0,0,0.0,-5.740328073030148,-3725636.079255383,123.45679012345683,0.0
762,166.50500631332397,40000010.75393853,7.39054032070337e-06,10.060657170884621,10.060657170884621,0.0,0.0,0,0,0.0,-4.372522410725502,-4891110.792899659,123.45679012345683,0.0
763,166.57967615127563,40000010.753890395,1.791632117012206e-05,8.18047475761531,8.18047475761531,0.0,0.0,0,0,0.0,-2.5254307554928292,-8468551.208815116,123.45679012345683,0.0
764,166.61845111846924,40000010.75384395,1.7696953039742564e-05,8.807327272335552,8.807327272335552,0.0,0.0,0,0,0.0,5.0071419600297675,4271300.7509270385,123.45679012345683,0.0
765,166.74556708335876,40000010.75375521,3.348495829978733e-05,8.125747346469671,8.125747346469671,0.0,0.0,0,0,0.0,-4.547752299704455,-4702875.636559598,123.45679012345683,0.0
766,167.0123188495636,40000010.75356333,7.216448677751287e-05,3.9496239408391283,3.9496239408391283,0.0,0.0,0,0,0.0,-2.4810751235021384,-8620689.97623861,123.45679012345683,0.0
767,167.2785370349884,40000010.753321975,9.151584878535601e-05,5.890647316048382,5.890647316048382,0.0,0.0,0,0,0.0,-5.343056871898512,-4003316.8168444294,123.45679012345683,0.0
768,167.54300379753113,40000010.75310585,8.169163267530814e-05,4.678794461576694,4.678794461576694,0.0,0.0,0,0,0.0,-10.071936766384495,-2123839.408202022,123.45679012345683,0.0
769,167.7494251728058,40000010.75297558,4.966787714107014e-05,7.9191235280197105,7.9191235280197105,0.0,0.0,0,0,0.0,-9.501149551725451,-2251507.7588327914,123.45679012345683,0.0
770,168.01428270339966,40000010.75279365,6.870265976985987e-05,6.6199503435657325,6.6199503435657325,0.0,0.0,0,0,0.0,2.6002552092099456,8227244.026392219,123.45679012345683,0.0
771,168.0426788330078,40000010.75276799,9.901785173274721e-06,8.121687821221855,8.121687821221855,0.0,0.0,0,0,0.0,-7.887179764977744,-2712387.7835766617,123.45679012345683,0.0
772,168.25700211524963,40000010.75260643,6.112558762751716e-05,7.79506099714265,7.79506099714265,0.0,0.0,0,0,0.0,-5.995206869093111,-3568516.6115220673,123.45679012345683,0.0
773,168.32489037513733,40000010.75255207,2.080174349634488e-05,9.303805074118468,9.303805074118468,0.0,0.0,0,0,0.0,1.352005644431013,15824119.900045812,123.45679012345683,0.0
774,168.5876293182373,40000010.75233346,8.240476467453569e-05,6.683144562991757,6.683144562991757,0.0,0.0,0,0,0.0,-3.2498137235686624,-6583620.154318763,123.45679012345683,0.0
775,168.65893650054932,40000010.752277136,2.21768080281198e-05,11.856339727198112,11.856339727198112,0.0,0.0,0,0,0.0,-4.687287188499131,-4564657.34170558,123.45679012345683,0.0
776,168.92226123809814,40000010.75206593,7.885293949512431e-05,3.7085245206369426,3.7085245206369426,0.0,0.0,0,0,0.0,-6.848943516591168,-3124139.337515729,123.45679012345683,0.0
777,169.05493593215942,40000010.75197818,3.380120756668759e-05,8.881346489348411,8.881346489348411,0.0,0.0,0,0,0.0,-2.9575076321899307,-7234993.824714213,123.45679012345683,0.0
778,169.24634385108948,40000010.75185137,4.7983400360673736e-05,8.671967626270623,8.671967626270623,0.0,0.0,0,0,0.0,0.9439526639099323,22668800.78278709,123.45679012345683,0.0
779,169.32618260383606,40000010.75179414,2.1582463477071725e-05,7.8915156131337385,7.8915156131337385,0.0,0.0,0,0,0.0,4.184347484494759,5113958.791662433,123.45679012345683,0.0
780,169.35956645011902,40000010.75177316,8.011463497149298e-06,8.202841184733062,8.202841184733062,0.0,0.0,0,0,0.0,-1.0074367018611652,-21240735.961733304,123.45679012345683,0.0
781,169.43753719329834,40000010.75172188,1.937658674418726e-05,7.797429361383827,7.797429361383827,0.0,0.0,0,0,0.0,5.1340390444146005,4168061.0105312658,123.45679012345683,0.0
782,169.70085191726685,40000010.75154099,6.858333865273879e-05,8.327378043260518,8.327378043260518,0.0,0.0,0,0,0.0,-0.07599843348464778,-281585032.8705854,123.45679012345683,0.0
783,170.01370930671692,40000010.75130076,9.172189330421864e-05,12.42635590206508,12.42635590206508,0.0,0.0,0,0,0.0,-5.11262794451838,-4185985.6349842106,123.45679012345683,0.0
784,170.29544878005981,40000010.751091525,7.806702565692134e-05,4.604185782692486,4.604185782692486,0.0,0.0,0,0,0.0,-3.487451426278341,-6137017.398212904,123.45679012345683,0.0
785,170.32870984077454,40000010.75107272,7.570728484126352e-06,8.53478650237571,8.53478650237571,0.0,0.0,0,0,0.0,-2.7491825717613088,-7785104.219685353,123.45679012345683,0.0
786,170.61449432373047,40000010.750867665,7.715636080519418e-05,3.5388194220225064,3.5388194220225064,0.0,0.0,0,0,0.0,-2.4316291803131658,-8802254.570078526,123.45679012345683,0.0
787,170.95453333854675,40000010.75066233,7.831045935295114e-05,8.490081471069027,8.490081471069027,0.0,0.0,0,0,0.0,-8.057122513961222,-2656653.434456528,123.45679012345683,0.0
788,171.2292230129242,40000010.7504544,7.840851694266515e-05,5.773008442448277,5.773008442448277,0.0,0.0,0,0,0.0,-0.8606119455799046,-24873174.779423952,123.45679012345683,0.0
789,171.510080575943,40000010.750290304,6.203712949175342e-05,4.379147308142337,4.379147308142337,0.0,0.0,0,0,0.0,-3.892136921714947,-5500082.516635577,123.45679012345683,0.0
790,171.5897445678711,40000010.75023497,2.1380289728696863e-05,7.982510935531353,7.982510935531353,0.0,0.0,0,0,0.0,-6.090440843803815,-3514918.9350999645,123.45679012345683,0.0
791,171.63531851768494,40000010.750207715,1.034009602938098e-05,7.954384301767725,7.954384301767725,0.0,0.0,0,0,0.0,-7.809429068507867,-2741244.3233537,123.45679012345683,0.0
792,171.68408942222595,40000010.750183284,9.265467260649657e-06,7.794901368658158,7.794901368658158,0.0,0.0,0,0,0.0,1.3903749713999185,15397064.43209564,123.45679012345683,0.0
793,171.95714235305786,40000010.74999877,6.971229689732067e-05,6.135148749708385,6.135148749708385,0.0,0.0,0,0,0.0,-0.8831519899328636,-24241287.36367588,123.45679012345683,0.0
794,172.23809838294983,40000010.74981282,7.051709215220513e-05,6.7319163547335865,6.7319163547335865,0.0,0.0,0,0,0.0,-1.3279940446822958,-16121894.949313974,123.45679012345683,0.0
795,172.51876044273376,40000010.74963901,6.608429121410433e-05,8.443105199261497,8.443105199261497,0.0,0.0,0,0,0.0,-9.12330306629193,-2346823.2035775757,123.45679012345683,0.0
796,172.8036448955536,40000010.74942231,8.182333856161221e-05,6.089974051785281,6.089974051785281,0.0,0.0,0,0,0.0,-6.068531885551892,-3528364.4087114176,123.45679012345683,0.0
797,173.07320022583008,40000010.74923135,7.222399302072026e-05,4.528456477754205,4.528456477754205,0.0,0.0,0,0,0.0,-0.6640983508782163,-32243830.483652674,123.45679012345683,0.0
798,173.2076027393341,40000010.74914576,3.28162951680363e-05,8.074705011117135,8.074705011117135,0.0,0.0,0,0,0.0,-6.26711447334093,-3416812.895594477,123.45679012345683,0.0
799,173.49764943122864,40000010.748925075,8.34881663330663e-05,6.9244468851921095,6.9244468851921095,0.0,0.0,0,0,0.0,2.454448569273002,8724895.015435308,123.45679012345683,0.0
800,173.76944589614868,40000010.748689815,8.991230892508618e-05,11.423423689610258,11.423423689610258,0.0,0.0,0,0,0.0,-1.6984393421231683,-12609308.145183759,123.45679012345683,0.0
801,173.82826590538025,40000010.74864971,1.4803859304475673e-05,9.102747142488358,9.102747142488358,0.0,0.0,0,0,0.0,-3.807350166313657,-5625002.857612213,123.45679012345683,0.0
802,174.1102752685547,40000010.7484361,8.04257304774442e-05,4.475984378774919,4.475984378774919,0.0,0.0,0,0,0.0,-6.667966865274619,-3212008.4389175274,123.45679012345683,0.0
803,174.38720202445984,40000010.7482717,6.271527004041101e-05,8.064392874541612,8.064392874541612,0.0,0.0,0,0,0.0,-4.230239591911246,-5063189.5760941105,123.45679012345683,0.0
804,174.6502387523651,40000010.748061106,8.000533499913964e-05,9.137960456750807,9.137960456750807,0.0,0.0,0,0,0.0,3.418954554972368,6264984.686456042,123.45679012345683,0.0
805,174.9156723022461,40000010.747857034,7.68501612859965e-05,4.922980765691056,4.922980765691056,0.0,0.0,0,0,0.0,3.4883229080394966,6140727.931275444,123.45679012345683,0.0
806,175.18534874916077,40000010.74767437,6.921067093776831e-05,4.323273000347342,4.323273000347342,0.0,0.0,0,0,0.0,-5.367823676650873,-3990793.6724384213,123.45679012345683,0.0
807,175.46126699447632,40000010.747461334,8.099740650624429e-05,6.55885998815533,6.55885998815533,0.0,0.0,0,0,0.0,-4.7983125933628505,-4464713.3859527055,123.45679012345683,0.0
808,175.7278971672058,40000010.74727143,7.175021454469506e-05,3.9673344941462747,3.9673344941462747,0.0,0.0,0,0,0.0,4.145900897040293,5167551.12382361,123.45679012345683,0.0
809,175.9902424812317,40000010.74702798,9.249368257418706e-05,5.914525500822881,5.914525500822881,0.0,0.0,0,0,0.0,-3.2067847980423507,-6681317.653012612,123.45679012345683,0.0
810,176.25742840766907,40000010.74681061,8.259886775807679e-05,7.1025486298956535,7.1025486298956535,0.0,0.0,0,0,0.0,-2.7362262375599733,-7830771.838641118,123.45679012345683,0.0
811,176.5223743915558,40000010.74659471,8.258564733792336e-05,11.427884486130367,11.427884486130367,0.0,0.0,0,0,0.0,-2.0628396644246196,-10387624.286119718,123.45679012345683,0.0
812,176.78428411483765,40000010.746390045,7.694406022994045e-05,7.239694394360465,7.239694394360465,0.0,0.0,0,0,0.0,0.009999661939644362,2142988151.2214582,123.45679012345683,0.0
813,176.79563355445862,40000010.74638625,1.6615295883713488e-06,7.840416945200335,7.840416945200335,0.0,0.0,0,0,0.0,-6.517214684157793,-3288089.7319183378,123.45679012345683,0.0
814,177.05925226211548,40000010.746141486,9.24163326200095e-05,3.4884734160210225,3.4884734160210225,0.0,0.0,0,0,0.0,-8.285605358565183,-2586481.974384452,123.45679012345683,0.0
