iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
288,19.37529158592224,40000009.54756156,0.0005558807789601243,0.3696672509307642,0.36966725092814484,1.3916142957836107e-06,0.0,0,0,0.0,0.8494957524921232,47086757.4928366,12234317.153595852,0.00027519576858367,0.00027519576858367,unknown,14.0,2.2028161387402276e-25,-1.4760511608267476e-06,-1.4760511608267476e-06,2.4846106033405016e-16,1.58610497306658e-11,0.04710128697246249,1.0,29.0
289,19.418535470962524,40000009.547561556,0.0006944542023392288,0.6722028373947251,0.67220283738262,4.034130108538744e-06,0.0,0,0,0.0,0.7106908965901121,56283263.20730475,12234317.153595852,0.0002294859595305006,0.0002294859595305006,unknown,14.0,7.940922553269447e-26,-4.156608231415202e-06,-4.156608231415201e-06,1.218564978209343e-16,3.8059455916970924e-11,0.016423203268260675,1.0,39.0
290,19.684425830841064,40000009.54756159,5.575503985246929e-08,0.6722101054836016,0.6722101054827156,1.0913970641722803e-06,0.0,0,0,0.0,0.42291482594985186,94581699.26743461,12234317.153595852,0.00020415695485025105,0.00020415695485025105,unknown,14.0,2.5489177885361847e-25,-1.1488254438924612e-06,-1.1488254438924612e-06,2.8946408980163957e-16,2.8396507885748622e-11,2.5e-323,0.0,10000.0
291,19.72838258743286,40000009.547561586,0.00041137411447663666,0.7299155429181376,0.7299155429174236,1.021036930832571e-06,0.0,0,0,0.0,0.42626235885270625,93838927.28644623,12234317.153595852,0.0001970855798130761,0.0001970855798130761,unknown,14.0,2.5415658837274934e-25,-1.1109574898347907e-06,-1.1109574898347907e-06,1.444242614477492e-16,1.2916320536365121e-11,0.030903154382632643,1.0,33.0
292,19.770503044128418,40000009.54756153,7.767097163000796e-05,0.13805278794524597,0.13805278794524597,2.040447616595832e-14,0.0,0,0,0.0,-0.0913666080937275,-437796733.35156053,12234317.153595852,2.0262689773275695e-14,2.0262689773275695e-14,optimal,7.0,4.744118218164348e-14,-7.940560881251528e-08,-7.940565625369746e-08,1.2723890960460287e-16,1.4060050865636336e-13,0.81,1.0,2.0
293,19.812371015548706,40000009.54756149,0.0001094429953305527,0.03027133212056974,0.03027133212056974,2.3025441908288525e-14,0.0,0,0,0.0,-0.46801258197078727,-85467796.5779916,12234317.153595852,2.334421738436974e-14,2.334421738436974e-14,optimal,7.0,5.353509652346524e-14,-7.880184217957139e-09,-7.880237753053662e-09,3.3362959795929245e-16,1.6658781076152964e-13,0.81,1.0,2.0
294,19.856046438217163,40000009.54756148,0.0002319161784971301,0.13093121689874881,0.13093121687835635,2.310848524064366e-06,0.0,0,0,0.0,-0.878568614662638,-45528603.154056124,12234317.153595852,0.00013111009323337364,0.00013111009323337364,unknown,16.0,2.428608765288036e-27,-2.3239461660966404e-06,-2.3239461660966404e-06,1.7490524696396575e-16,8.115707257387949e-11,0.00515377520732012,1.0,50.0
295,19.900654315948486,40000009.54756145,0.0002457523144521928,0.16342554470298404,0.16342554470298404,2.6787636063783423e-14,0.0,0,0,0.0,0.4954313845200609,80737724.15667653,12234317.153595852,2.843538071539846e-14,2.843538071539846e-14,optimal,7.0,6.229054277042463e-14,-5.409685240326607e-08,-5.409691469380884e-08,1.4136746206205645e-16,3.541764013287947e-13,0.7290000000000001,1.0,3.0
296,19.946038961410522,40000009.547561444,0.0003594108324621097,0.16965071082529934,0.16965071081830527,1.5404874617999107e-06,0.0,0,0,0.0,1.6320570518220057,24508947.814652286,12234317.153595852,0.0002923079421048371,0.0002923079421048371,unknown,14.0,2.1662123066313874e-25,-1.5824028817888473e-06,-1.5824028817888473e-06,1.9863134743259288e-16,2.6543514554839696e-11,0.025031555049932444,1.0,35.0
297,20.0225613117218,40000009.547561444,9.506426994643738e-07,0.1677855560673314,0.1677855560673314,2.059865579310386e-14,0.0,0,0,0.0,-0.4701650314423763,-85076516.6531985,12234317.153595852,2.1124322083264843e-14,2.1124322083264843e-14,optimal,7.0,4.7892872241640545e-14,-1.8184197362523993e-08,-1.8184245255396234e-08,2.4574539007004423e-16,1.8022000263457766e-13,0.01077526366430583,1.0,43.0
298,20.06744647026062,40000009.5475614,0.00014405032072227185,0.04960234533914233,0.04960234533914233,2.1156728371810637e-14,0.0,0,0,0.0,0.015287172216259241,2616572960.213066,12234317.153595852,2.3711973810965402e-14,2.3711973810965402e-14,optimal,7.0,4.919262645693533e-14,-2.048963718002309e-08,-2.0489686372649547e-08,6.84593042737527e-17,1.324277336829544e-13,1.0,1.0,0.0
299,20.33931851387024,40000009.54756145,5.771194914292421e-08,0.04960928008575316,0.04960928004902448,1.908970079978532e-06,0.0,0,0,0.0,0.08977304295165864,445568087.49477655,12234317.153595852,0.00010767889963079291,0.00010767889963079291,unknown,16.0,3.1526171677884138e-27,-1.9097096555169553e-06,-1.9097096555169553e-06,2.0089185295782793e-16,1.450918153342428e-10,2.5e-323,0.0,10000.0
300,20.388432025909424,40000009.547561444,0.00041932094396086915,0.13020906469960689,0.13020906467992696,2.263848006813636e-06,0.0,0,0,0.0,-0.1747884693696013,-228848062.6413842,12234317.153595852,0.00012894684498522503,0.00012894684498522503,unknown,16.0,2.451722582282133e-27,-2.286843092281807e-06,-2.286843092281807e-06,9.986797960192737e-17,1.2885217990803834e-10,0.009697737297875247,1.0,44.0
301,20.43336772918701,40000009.547561444,7.059610022143576e-05,0.11865001354025766,0.11865001354025766,3.420347209099761e-14,0.0,0,0,0.0,0.18136469594280466,220550103.1320002,12234317.153595852,3.979294539108921e-14,3.979294539108921e-14,optimal,7.0,7.962069231199894e-14,-2.3871097736909307e-08,-2.387117735760162e-08,2.939944211134139e-16,1.7363893052795914e-13,0.1500946352969992,1.0,18.0
302,20.477178812026978,40000009.547561444,3.845587565570947e-05,0.07297834308075031,0.07297834308075031,2.077997894451538e-14,0.0,0,0,0.0,1.5515304415501112,25780997.42466881,12234317.153595852,2.1821971791875904e-14,2.1821971791875904e-14,optimal,7.0,4.8314580109655023e-14,-1.0483318799493697e-08,-1.0483367114073806e-08,1.8572126146278173e-16,1.4812821314885642e-13,0.38742048900000015,1.0,9.0
303,20.523320198059082,40000009.547561444,0.0005171114278532845,0.31342146705587104,0.31342146705462187,8.848780608806267e-07,0.0,0,0,0.0,-0.3439258595940387,-116304139.6880722,12234317.153595852,0.00017130756945493158,0.00017130756945493158,unknown,14.0,2.4538380137076942e-25,-9.272974530206087e-07,-9.272974530206086e-07,2.1413748383242396e-16,1.0637426214887353e-11,0.042391158275216244,1.0,30.0
304,20.568896055221558,40000009.54756144,6.0105312790382227e-05,0.03671153552546785,0.03671153552546785,2.1065562278690904e-14,0.0,0,0,0.0,-0.2151801100848314,-185890793.66277012,12234317.153595852,2.083489711058083e-14,2.083489711058083e-14,optimal,7.0,4.8978009046710103e-14,-1.6740348209394378e-08,-1.6740397187403423e-08,2.690094872139346e-16,1.0657728490265382e-13,0.9,1.0,1.0
305,20.614142656326294,40000009.54756144,3.15885076510864e-05,0.008029967615141687,0.008029967615141687,2.094291355443458e-14,0.0,0,0,0.0,1.0361957543141105,38602748.08670367,12234317.153595852,2.0679947557574855e-14,2.0679947557574855e-14,optimal,7.0,4.869287478090175e-14,-1.7577795528051855e-09,-1.7578282456799665e-09,2.599343152744573e-16,4.4431154684260486e-14,0.81,1.0,2.0
306,20.65980076789856,40000009.54756144,0.00015700472573204437,0.01627270606595615,0.01627270606595615,2.3790443788892155e-14,0.0,0,0,0.0,0.49554590202072857,80719067.94874482,12234317.153595852,2.4386583930388207e-14,2.4386583930388207e-14,optimal,7.0,5.531609171775845e-14,-4.925792661636497e-09,-4.925847977728215e-09,9.728593095892285e-17,3.682526095861415e-13,0.9,1.0,1.0
307,20.70258665084839,40000009.54756144,8.59629017352542e-05,0.013497366815056776,0.013497366815056776,2.0987305785470564e-14,0.0,0,0,0.0,1.5665097566659658,25534473.00064541,12234317.153595852,2.280528557950859e-14,2.280528557950859e-14,optimal,7.0,4.8797148300393235e-14,-5.157240840346663e-09,-5.157289637494963e-09,1.6000089778061594e-16,2.2195901831985105e-13,0.6561000000000001,1.0,4.0
308,20.773839712142944,40000009.54756141,0.00029381181781942844,0.10753605916905498,0.10753605916425554,1.0159842401620824e-06,0.0,0,0,0.0,0.8305330893248174,48161839.38494109,12234317.153595852,5.78164923821302e-05,5.78164923821302e-05,unknown,16.0,2.96368833849949e-27,-1.0237822388479153e-06,-1.0237822388479151e-06,1.6156631024379653e-16,2.780792801543743e-11,0.00636268544113595,1.0,48.0
309,20.818394422531128,40000009.54756141,0.00036435595261613763,0.19462866370034318,0.1946286636998513,4.375757580914986e-07,0.0,0,0,0.0,0.25160549232755547,158979045.88023427,12234317.153595852,8.409725786237566e-05,8.409725786237566e-05,unknown,15.0,1.259003452063536e-27,-4.659765193965966e-07,-4.659765193965966e-07,2.6898153191844187e-17,1.6482262784612685e-11,0.02781283894436938,1.0,34.0
310,21.083235263824463,40000009.54756142,4.2146848510894035e-08,0.1946624529500511,0.1946624529500511,2.1533293416253502e-14,0.0,0,0,0.0,0.4958240486329644,80673783.48622678,12234317.153595852,2.1435115787490954e-14,2.1435115787490954e-14,optimal,7.0,5.006551036054287e-14,-6.046318090230036e-09,-6.046368155740397e-09,1.7638195539329564e-16,6.263750460761667e-14,2.5e-323,0.0,10000.0
311,21.125542879104614,40000009.54756142,5.30975379161299e-05,0.06725704697193031,0.06725704697193031,2.1894632755610264e-14,0.0,0,0,0.0,1.2817492546885563,31207352.871873546,12234317.153595852,2.189671602681536e-14,2.189671602681536e-14,optimal,7.0,5.090571289889387e-14,-6.74181322386062e-09,-6.741864129573518e-09,2.79936410687234e-16,5.4047868797582835e-14,0.6561000000000001,1.0,4.0
312,21.171385049819946,40000009.54756142,0.00021020269914276158,0.11370944645785343,0.11370944645785343,0.0,0.0,0,0,0.0,-1.172893320624715,-34103701.11511653,12234317.153595852,1.1168560019109269e-198,1.1168560019109269e-198,unknown,100.0,2.543875651882719e-199,-1.3878466483950124e-07,-1.3878466483950124e-07,4.012534866516071e-16,7.373851344874024e-12,0.04710128697246249,1.0,29.0
313,21.216634035110474,40000009.54756141,3.5388297101968406e-07,0.11323441935268677,0.11323441935268677,2.0803528775201264e-14,0.0,0,0,0.0,-0.4857706222316432,-82343395.14810163,12234317.153595852,2.1995144521359622e-14,2.1995144521359622e-14,optimal,7.0,4.836943607678534e-14,-6.152981789694763e-09,-6.153030159130839e-09,2.2267833876674797e-16,1.6365032348725635e-13,0.0041745579179292966,1.0,52.0
314,21.260798931121826,40000009.54756141,6.264285824791135e-06,0.09443381338630796,0.09443381338630796,2.0469675441952975e-14,0.0,0,0,0.0,0.6788203694436262,58925754.81944146,12234317.153595852,2.0560425174769387e-14,2.0560425174769387e-14,optimal,7.0,4.7592881694198405e-14,-4.413541607917737e-09,-4.413589200799432e-09,1.377322231509667e-16,5.249880169559528e-14,0.16677181699666577,1.0,17.0
315,21.305680990219116,40000009.54756141,1.4181443798113691e-05,0.09225331039444681,0.09225331039444681,2.4661810006617475e-14,0.0,0,0,0.0,0.9263872529733085,43178489.337342836,12234317.153595852,4.2839975108078105e-14,4.2839975108078105e-14,optimal,7.0,5.738011078891924e-14,-1.3426501022290817e-08,-1.3426558402401606e-08,1.7050962309682123e-16,9.351426779017758e-13,0.025031555049932444,1.0,35.0
316,21.35066246986389,40000009.547561385,0.0002329440658980251,0.15163743519763906,0.1516374351961885,6.632654863776938e-07,0.0,0,0,0.0,1.4696269378915632,27217793.231313363,12234317.153595852,0.00012736454286438288,0.00012736454286438288,unknown,14.0,1.9683339273959219e-25,-6.797571583507551e-07,-6.797571583507551e-07,2.6882092473268973e-16,1.5293643249516365e-11,0.020275559590445278,1.0,37.0
317,21.393770694732666,40000009.54756136,1.9200908010238995e-05,0.104392577261488,0.104392577261488,2.1600096297855102e-14,0.0,0,0,0.0,0.6428866132970611,62219372.09033807,12234317.153595852,2.1523025994139244e-14,2.1523025994139244e-14,optimal,7.0,5.022093551739738e-14,-4.064429599806591e-09,-4.064479820742108e-09,1.9275058620118563e-16,1.1276678278610162e-13,0.31381059609000017,1.0,11.0
318,21.668546676635742,40000009.547561415,4.9421560620597e-08,0.10436362326134542,0.10436362324859093,1.6316279387323833e-06,0.0,0,0,0.0,-0.4909956524317847,-81467122.14206588,12234317.153595852,9.212443388005835e-05,9.212443388005835e-05,unknown,15.0,3.3328212356627236e-25,-1.6331765163460918e-06,-1.6331765163460918e-06,3.3036614646327376e-16,5.0555098993810446e-11,2.5e-323,0.0,10000.0
319,21.738146781921387,40000009.547561385,0.0003459504579584529,0.16392814284504764,0.16392814283693322,1.6310640582229825e-06,0.0,0,0,0.0,-0.6509122334917061,-61452222.3984081,12234317.153595852,9.282168882475346e-05,9.282168882475346e-05,unknown,16.0,3.432255495610596e-27,-1.6454870864667123e-06,-1.645487086466712e-06,2.7469473170426513e-16,9.053388157969238e-11,0.00785516721127895,1.0,46.0
320,22.013814449310303,40000009.547561444,2.9802322387695312e-08,0.16395764660057216,0.16395764660057216,2.1287824235236852e-14,0.0,0,0,0.0,-0.8723748972775552,-45851850.04748633,12234317.153595852,2.1134156187952005e-14,2.1134156187952005e-14,optimal,7.0,4.949483617673518e-14,-1.633295690008531e-08,-1.633300639492149e-08,8.396110006844555e-17,6.80662173349868e-14,2.5e-323,0.0,10000.0
321,22.058817863464355,40000009.54756139,0.0002262643982910309,0.03331881696338753,0.03331881696338753,2.154775203540528e-14,0.0,0,0,0.0,0.9083425250625257,44036253.79312183,12234317.153595852,2.5144006466138675e-14,2.5144006466138675e-14,optimal,7.0,5.0100591297826215e-14,-2.4998950490008922e-08,-2.499900059060022e-08,1.1863788254361837e-16,1.6089365225487546e-13,1.0,1.0,0.0
322,22.103945016860962,40000009.54756139,0.0001847177700730362,0.08095221262839603,0.08095221262359291,8.81841624377974e-07,0.0,0,0,0.0,-0.5213194467394872,-76728392.35808253,12234317.153595852,0.00016893105011534735,0.00016893105011534735,unknown,14.0,2.3982051162050024e-25,-9.010941197264048e-07,-9.010941197264048e-07,2.003635389098032e-16,2.322140075344232e-11,0.014780882941434608,1.0,40.0
323,22.150363445281982,40000009.54756139,0.00022518226691409495,0.10224258018681237,0.10224258018619375,3.5566736862004806e-07,0.0,0,0,0.0,0.9340938461345867,42822251.49915587,12234317.153595852,6.940022101978892e-05,6.940022101978892e-05,unknown,15.0,1.0754732427604955e-27,-3.851304432242488e-07,-3.851304432242488e-07,1.4739395130420837e-16,2.0098123178787263e-11,0.01824800363140075,1.0,38.0
324,22.19489884376526,40000009.54756136,0.0001120822455888413,0.008879304351295577,0.008879304351295577,2.1234738567600486e-14,0.0,0,0,0.0,-1.5628397919922639,-25594435.716676764,12234317.153595852,2.1048944442839382e-14,2.1048944442839382e-14,optimal,7.0,4.937160280711225e-14,-3.3399355207060874e-08,-3.3399404578663684e-08,2.360337019987297e-16,1.984511926753022e-13,0.9,1.0,1.0
325,22.24008345603943,40000009.54756136,0.0003612351743555682,0.1906496058810372,0.1906496058472274,3.590493798622568e-06,0.0,0,0,0.0,-1.4568683965462021,-27456154.525065474,12234317.153595852,0.00020362666709060204,0.00020362666709060204,unknown,14.0,3.5040212814146743e-25,-3.628200128332667e-06,-3.628200128332667e-06,9.477992369951714e-17,6.978676044892943e-11,0.009697737297875247,1.0,44.0
326,22.284708976745605,40000009.54756136,2.7678585027192606e-05,0.10999539324741078,0.10999539324741078,2.05315408174538e-14,0.0,0,0,0.0,0.8488683769049564,47121559.14127718,12234317.153595852,2.082436706654392e-14,2.082436706654392e-14,optimal,7.0,4.773674202301081e-14,-1.3309638730716709e-08,-1.3309686467458732e-08,2.0859941703557763e-16,6.765371361689604e-14,0.43046721000000016,1.0,8.0
327,22.331709146499634,40000009.54756136,0.00031294664052679787,0.17594983947228038,0.17594983947214565,2.1773543311177615e-07,0.0,0,0,0.0,-0.1573355721640516,-254233692.20570835,12234317.153595852,4.226381751171702e-05,4.226381751171702e-05,unknown,14.0,5.162420766166358e-26,-2.2909680783877132e-07,-2.2909680783877132e-07,3.765296494379046e-16,3.030255971906818e-11,0.025031555049932444,1.0,35.0
328,22.37827706336975,40000009.54756136,3.4691186606187056e-05,0.1312210635706103,0.1312210635706103,2.1176506130015093e-14,0.0,0,0,0.0,1.678722611338289,23827642.294916715,12234317.153595852,2.0969491617482566e-14,2.0969491617482566e-14,optimal,7.0,4.9236131917081066e-14,-2.6798660985582316e-08,-2.6798710221714233e-08,2.446072383169284e-16,1.4618547646768442e-13,0.25418658283290013,1.0,13.0
329,22.425780296325684,40000009.54756136,0.00031110821484593736,0.2387414825002431,0.23874148247261975,3.63176065157514e-06,0.0,0,0,0.0,-0.09724095521849484,-411349323.3034145,12234317.153595852,0.00020576235819829206,0.00020576235819829206,unknown,15.0,3.8923401263214556e-27,-3.6662803841985987e-06,-3.6662803841985983e-06,1.2957397851756219e-16,2.4932008746264746e-11,0.007069650490151055,1.0,47.0
330,22.49366569519043,40000009.54756133,0.0001836792136032265,0.25161374347458576,0.251613743467027,1.9503290911247103e-06,0.0,0,0,0.0,0.5871575185745421,68124824.72102399,12234317.153595852,0.00011096176169712498,0.00011096176169712498,unknown,15.0,2.988014670878067e-25,-1.977639853530357e-06,-1.9776398535303574e-06,1.0661275490102457e-16,9.94758745462377e-11,0.0041745579179292966,1.0,52.0
331,22.540515184402466,40000009.54756133,5.25991993985265e-07,0.2502137947040063,0.2502137947040063,2.0495696219914995e-14,0.0,0,0,0.0,-0.2876855130228465,-139040727.35880083,12234317.153595852,2.022490609465598e-14,2.022490609465598e-14,optimal,7.0,4.7653260816973804e-14,-2.4215357911180486e-08,-2.4215405564441304e-08,2.5635108835465335e-16,5.359384797558328e-14,0.005726416897022355,1.0,49.0
332,22.58497166633606,40000009.5475613,8.082428982146029e-05,0.022517956629728456,0.022517956629728456,2.0405100890792e-14,0.0,0,0,0.0,0.4369672632137655,91540043.76957296,12234317.153595852,2.0244830753806598e-14,2.0244830753806598e-14,optimal,7.0,4.74426645740371e-14,-2.3799473796363693e-08,-2.3799521239028268e-08,2.8265306041456954e-16,7.949796519958203e-14,0.9,1.0,1.0
333,22.628374814987183,40000009.5475613,0.0003663414123762339,0.15893124471136014,0.15893124470917191,8.339982056960551e-07,0.0,0,0,0.0,0.8484550285788377,47144516.2980631,12234317.153595852,0.00016026384026382424,0.00016026384026382424,unknown,15.0,2.371110644650994e-27,-8.588381388676557e-07,-8.588381388676557e-07,2.756493300328803e-16,1.4167532443963582e-11,0.02781283894436938,1.0,34.0
334,22.972256183624268,40000009.54756133,4.4703483581542975e-08,0.15894675228317928,0.15894675226801816,2.1953630608923145e-06,0.0,0,0,0.0,0.3800750318532665,105242383.84926195,12234317.153595852,0.000123870730686217,0.000123870730686217,unknown,16.0,2.755639511445771e-27,-2.2156088923429044e-06,-2.2156088923429044e-06,1.6519537995955465e-16,1.4673383019944125e-10,2.5e-323,0.0,10000.0
