iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,Phi,sigma,rho,maxabsLagmult,normNTdirx,normNTdirw,stepsize,linesearch_status,linesearch_counter,linesearch_RightItem,gradfNTdir,NTdir_error1,NTdir_error2,NTdir_norm,NTdir_angle,CovDerivKKT_minabseigval
481,206.73852801322937,40874159.32765373,1.236029539459441e-05,2330935.25988086,2330935.259847495,12.470080669914232,0.0,0,0.1184962494862704,0.026801340984061686,-3070520.0315262266,-12.77473567688951,5433259185601.71,0.5,0.27781595129511044,88.57697107793695,12.960702220342037,217759.42527359232,9.5367431640625e-07,True,20.0,-10866533353395.719,-9830383.627611404,14014097.816327505,85163889781581.88,217759.42527359232,-4.970955530553604e-06,(-1.7629712305802226e-05+0j)
482,207.1570143699646,40874153.45223849,1.974326258190388e-05,2330903.816803261,2330903.8167698025,12.487428581091509,0.0,0,0.11849897534751895,0.026801625404409765,-3825745.2267762017,-10.473680442851563,5433112603033.4375,0.5,0.27781565325340346,88.70620997218836,10.351169336851733,76370.52548654928,1.9073486328125e-06,True,19.0,-10866518371202.262,-3080482.2049865513,34061152.38202015,48440462960308.05,76370.52548654928,1.1314229363619433e-05,(-1.7701510030365153e-05+0j)
483,207.59729266166687,40874157.69950749,5.224254459634163e-06,2330885.752026017,2330885.75199247,12.503835416251997,0.0,0,0.11849975646977036,0.02680195863609591,-4349165.577020976,-9.134620335601623,5433028388842.907,0.5,0.27781456623800466,88.8449558947452,0.6847803637570489,18884.435877437365,7.62939453125e-06,True,17.0,-10866225206065.717,556700.0642841994,399369.25566293724,2882725790764.743,18884.435877437365,6.159344016674553e-06,(-1.7649950166302233e-05+0j)
484,208.0247073173523,40874158.12352266,3.97830307415834e-06,2330876.0546566164,2330876.054623002,12.516399356049213,0.0,0,0.11850026633428785,0.02680214040710104,-3790092.8656344134,-10.531238650719391,5432983182016.3,0.5,0.2778140204267788,88.95579055318798,1.042969275447108,29629.972217484345,3.814697265625e-06,True,18.0,-10866056777684.656,111152.23837826753,931372.565337141,2175038793048.1514,29629.972217484345,4.2735189728607435e-06,(-1.7594830683536315e-05+0j)
485,208.4621980190277,40874166.12042949,1.4752804315467988e-05,2330801.8373607653,2330801.8373269634,12.551119423415583,0.0,0,0.11850471290369714,0.026802921686032228,-3580682.8029932505,-11.11321476182845,5432637204888.153,0.5,0.27780961784977765,89.18485174350945,0.48342131149074946,9664.974811808079,3.0517578125e-05,True,15.0,-10865966364031.441,262045.5197198925,410910.4080752993,2984203225634.6426,9664.974811808079,1.1881456547423363e-05,(-1.7550988237505144e-05+0j)
486,208.87566256523132,40874171.475514725,9.429574426463121e-06,2330764.3731761933,2330764.3731421866,12.58898136508192,0.0,0,0.1185078914747293,0.026803604647765718,-3287139.2677426413,-12.270328466661411,5432462563110.294,0.5,0.27780735193612827,89.48815847276092,0.6179819445387957,21269.544861223727,1.52587890625e-05,True,16.0,-10865274409775.148,350955.8049504409,997504.5612052802,5074092787455.828,21269.544861223727,3.9670521996726505e-06,(-1.746089312123361e-05+0j)
487,209.3165898323059,40874173.58595956,1.006466168836329e-05,2330724.9241721244,2330724.924138047,12.60195461964064,0.0,0,0.11851327159306625,0.026803983206304775,-4309954.759371296,-9.497949511561337,5432278671999.706,0.5,0.2778051512399681,89.51198090534298,0.6595976975174905,11039.067719212893,1.52587890625e-05,True,16.0,-10864925126219.43,138310.00378233808,718280.27539427,6925189784053.107,11039.067719212893,5.199933311322687e-06,(-1.7342559159664637e-05+0j)
488,209.73044538497925,40874173.76197223,1.1903062112140114e-05,2330677.3616268463,2330677.3615925717,12.638157560790615,0.0,0,0.1185191933814778,0.02680471626170265,-4439037.985372852,-9.019811677916818,5432056963841.516,0.5,0.27780394155424243,89.77016398218221,1.5601527090767857,39735.42506399855,7.62939453125e-06,True,17.0,-10864557343998.254,23072.177813059865,4198932.935789856,500084311146.3379,39735.42506399855,4.167236261541383e-06,(-1.73333947711939e-05+0j)
489,210.2440903186798,40874173.76197225,2.1073424255447017e-08,2330677.361626858,2330677.3615925834,12.63815756078808,0.0,0,0.11851919338147436,0.026804716261702465,-3717511.040375901,-10.807957305474787,5432056963841.57,0.5,0.2778039415542423,89.77016398220738,6.1792774541271225,92766.80583140021,8.881784197001252e-16,False,51.0,-10864113927681.873,-455227.42930356454,19710423.720033605,21822540203423.6,92766.80583140021,5.133960519836802e-06,(-1.723374153956303e-05+0j)
490,210.65904569625854,40874179.16222998,8.943601970736193e-06,2330653.996461461,2330653.9964271323,12.64806144382699,0.0,0,0.11852466936104046,0.02680519254443279,-3556361.6942610717,-11.279040311522925,5431948051063.165,0.5,0.2778033566498554,89.77998447106889,2.344533089667541,36423.982590539,3.814697265625e-06,True,18.0,-10864113927681.982,1415658.2485958827,6420636.681409716,13885868659804.77,36423.982590539,-1.2087777053225043e-06,(-1.7233741514714064e-05+0j)
491,211.101478099823,40874182.42277449,1.5096178062322275e-05,2330649.8518926543,2330649.8518581367,12.682874299644919,0.0,0,0.11851831515952378,0.026805376144460498,-3728559.9185565924,-10.663397757291671,5431928731967.759,0.5,0.2778010068145002,90.19467985564748,0.9893457649922238,28047.636475689105,1.52587890625e-05,True,16.0,-10863896102125.172,213677.29883503824,2472385.224709284,981685983745.8926,28047.636475689105,5.133698907049898e-06,(-1.7230027627519646e-05+0j)
492,211.5091679096222,40874185.082645535,1.3004206748495451e-05,2330578.124769064,2330578.124734293,12.729126482827086,0.0,0,0.11852601578997139,0.026806218243918736,-3857256.8990463996,-10.489979258971376,5431594395491.417,0.5,0.27779646782248424,90.48674958585464,0.42612420206539225,12950.11611722726,3.0517578125e-05,True,15.0,-10863857463934.36,87159.65040852263,395967.1650400252,5539358727699.855,12950.11611722726,5.990738156093549e-06,(-1.7071520685412477e-05+0j)
493,211.9447479248047,40874187.228730045,1.716662921980836e-05,2330504.684554071,2330504.6845191154,12.762759569754875,0.0,0,0.11853091479789617,0.026806811326170178,-3564256.578903165,-11.311008399943356,5431252084566.945,0.5,0.27779206335873613,90.69437693190908,0.5625174666883278,9506.941190700392,3.0517578125e-05,True,15.0,-10863188790981.676,70319.27403683988,1290077.855401594,3980380193722.409,9506.941190700392,1.054895480115144e-05,(-1.6961404991597166e-05+0j)
494,212.35732221603394,40874178.6202448,2.1120533922420884e-05,2330448.319370825,2330448.319335604,12.810909350051356,0.0,0,0.11853537784129094,0.02680723588271978,-2969910.73581068,-13.373157567745237,5430989369095.548,0.5,0.27778757495017076,91.0516293477495,0.6920787523225508,13316.857035617531,3.0517578125e-05,True,15.0,-10862504169132.732,-282089.8908591728,1571057.085259004,4678076862475.691,13316.857035617531,6.767030381756877e-06,(-1.688381426090529e-05+0j)
495,212.76763558387756,40874177.06570909,8.274828276135188e-06,2330410.7027444267,2330410.7027091007,12.829929036720994,0.0,0,0.1185410963235334,0.02680758848390309,-3698503.4603689834,-10.540291045038487,5430814043302.528,0.5,0.2777853580455735,91.12634447108282,0.5423022260172624,12827.892102192134,1.52587890625e-05,True,16.0,-10861978738189.938,-101878.86640489864,144726.91357600217,7451401498137.265,12827.892102192134,3.874210433569965e-06,(-1.675138079086402e-05+0j)
496,213.18373274803162,40874180.975247085,1.2574072730309853e-05,2330390.9635407864,2330390.9635052443,12.869028519835124,0.0,0,0.11854510584611268,0.026808251679464688,-3923269.3224435616,-10.132567308277578,5430722042788.306,0.5,0.2777841496804089,91.43898656375858,1.6481139067393777,43833.83640635748,7.62939453125e-06,True,17.0,-10861628086603.898,512435.92501681164,1331939.7439448657,11099733836656.408,43833.83640635748,-7.915484922069548e-08,(-1.672397999751719e-05+0j)
497,213.60211873054504,40874179.31448783,1.228952886914745e-05,2330368.183621974,2330368.183586326,12.888166641881934,0.0,0,0.11855208682545328,0.026808685615389398,-2100670.4799186666,-18.952483034276405,5430615871072.836,0.5,0.2777835243055739,91.51404314834876,3.221621273659297,51091.41551708806,3.814697265625e-06,True,18.0,-10861444085575.453,-435365.05726047244,7174172.6986375805,21190980963256.098,51091.41551708806,-2.94610844436577e-06,(-1.6609651153436346e-05+0j)
498,214.04100966453552,40874184.63561011,1.470128505742641e-05,2330326.9094454455,2330326.909409491,12.943347392289846,0.0,0,0.11855750036879127,0.026809620382289765,-4359722.015827127,-9.125108152171515,5430423504719.394,0.5,0.2777811081820953,91.95010890206824,0.9634635421935072,30831.152611808844,1.52587890625e-05,True,16.0,-10861231742144.514,348731.5525230416,721426.623699978,6822466661497.588,30831.152611808844,1.908854743387404e-06,(-1.6582472878771295e-05+0j)
499,214.45992588996887,40874186.57237762,9.297476804001774e-06,2330311.3206140306,2330311.320578038,12.950049672861045,0.0,0,0.11856246876802508,0.026809921709709507,-3788954.9648761246,-10.292202205584791,5430350850815.564,0.5,0.27778079893082525,91.93528008961397,4.874511146853319,67143.09120452507,1.9073486328125e-06,True,19.0,-10860847009437.629,1015422.855441461,13753138.92625147,35359007270933.84,67143.09120452507,-5.31677322072811e-06,(-1.642524065594049e-05+0j)
500,214.88683605194092,40874681.905983314,0.0006966931275390625,2329719.21300257,2329719.212966314,12.99574795739082,0.0,0,0.11847319635803928,0.026818600097793365,-3784014.315085034,-10.52172627298344,5427591611265.785,0.5,0.27770919835197666,92.91895773853534,1.4268277287262827,2526.848071069252,0.00048828125,True,11.0,-10860701701629.97,1014496.3134972034,1236097.6242674356,2364683736833.5205,2526.848071069252,4.899520792554869e-05,(-1.643059039738193e-05+0j)
501,215.2964963912964,40874764.370900735,8.264462753836656e-05,2329567.257999167,2329567.2579624206,13.08292919379799,0.0,0,0.11847562791045864,0.026822150146858712,-3892191.4984598123,-10.028768456139485,5426883609371.955,0.5,0.277704246669557,93.68976756526072,2.7080986384578005,25711.858082332943,3.0517578125e-05,True,15.0,-10855183222530.414,2702335.940628042,3278201.538905683,8018057760202.863,25711.858082332943,1.0695849940442932e-05,(-1.6082316478955397e-05+0j)
502,215.80599236488342,40874764.370900735,0.0,2329567.257999168,2329567.2579624215,13.08292919379854,0.0,0,0.1184756279104567,0.02682215014685865,-4001941.237213568,-10.09817066970542,5426883609371.959,0.5,0.27770424666955695,93.6897675652955,3.632865127808748,65840.64993250446,8.881784197001252e-16,False,51.0,-10853767218742.754,981573.8532539636,10335654.828325931,9578427514768.762,65840.64993250446,4.521828759629369e-06,(-1.5817708965416675e-05+0j)
503,216.21597266197205,40874764.168262176,1.8187720325500006e-05,2329489.037863965,2329489.0378267723,13.16203887138362,0.0,0,0.11848242781899627,0.026823241050085395,-3678371.721687361,-10.569565226914225,5426519177356.503,0.5,0.2776994185689528,94.31499093982923,0.5959768712695092,22095.822832505637,3.0517578125e-05,True,15.0,-10853767218742.762,-6641.483798718549,625535.2871125828,4021864090932.5527,22095.822832505637,4.5053104507009e-06,(-1.581770848400755e-05+0j)
504,216.65868949890137,40874740.961573035,2.837023388243578e-05,2329467.142930443,2329467.142893484,13.120553108502623,0.0,0,0.11849069942251865,0.02682239529011727,-4196692.245854497,-9.469237992955083,5426417169821.734,0.5,0.2776968053081481,93.75470541603528,1.8592746932571542,40095.15129584545,1.52587890625e-05,True,16.0,-10853038354711.85,-1520876.4865696768,1407769.2696595506,14275480858390.605,40095.15129584545,-1.2437901296500416e-06,(-1.5608063028420743e-05+0j)
505,217.07270574569702,40874715.140017964,3.9479624772238e-05,2329425.3772092657,2329425.377171954,13.182821921068909,0.0,0,0.11850362709982264,0.026822795436952478,-3196395.3842812697,-12.756719331652187,5426222587814.103,0.5,0.2776941686757491,94.14376790767534,2.5873428766988185,34821.53567698368,1.52587890625e-05,True,16.0,-10852834339642.312,-1692254.4229232492,572739.432295452,15201722661542.752,34821.53567698368,-1.8199063933958265e-06,(-1.5794735634890387e-05+0j)
506,217.5153522491455,40874718.32346955,2.3159050882736206e-05,2329313.2118956177,2329313.2118578176,13.268534806298732,0.0,0,0.11851575077864616,0.026824343006254556,-4120467.829412197,-9.370781479815479,5425700038936.783,0.5,0.27768913614945695,94.7469654359697,0.7588781379120219,23576.09323223141,3.0517578125e-05,True,15.0,-10852445175627.049,104316.73758330873,1674248.886862951,2690913803964.4453,23576.09323223141,5.044615607564159e-06,(-1.56643136024071e-05+0j)
507,217.92952251434326,40874687.60796961,3.62838471188058e-05,2329300.379484894,2329300.3794471407,13.260348004402635,0.0,0,0.11852849163526773,0.026823737631499655,-4365724.459599984,-9.069394076934064,5425640257693.997,0.5,0.2776865601351703,94.43613728035808,2.377898153933979,31499.600540878993,1.52587890625e-05,True,16.0,-10851400077872.41,-2012977.9110020339,1760350.2044019513,22206555365259.04,31499.600540878993,-5.2532396346266286e-06,(-1.5464989102484107e-05+0j)
508,218.37418341636658,40874666.310561016,2.258273314180038e-05,2329268.6194650177,2329268.619427292,13.255311747258524,0.0,0,0.1185374012773779,0.02682345904029363,-2830160.490876071,-13.868812989241095,5425492301450.127,0.5,0.27768529118089447,94.22768202396723,2.959969057787924,42686.686928898445,7.62939453125e-06,True,17.0,-10851280515386.838,-2791503.465917299,2661514.5493690916,13449553527208.18,42686.686928898445,-8.870373365284092e-07,(-1.5566947404117227e-05+0j)
509,218.79677081108093,40874661.91586511,8.6136574411254e-06,2329226.587740832,2329226.587702932,13.285850567576292,0.0,0,0.11854269217143072,0.026823853726318778,-3956044.1503389524,-10.10110528257119,5425296496863.647,0.5,0.2776830486361812,94.41539627909609,0.5645112029867982,17186.29514719351,1.52587890625e-05,True,16.0,-10850984602899.098,-288012.9658004579,717483.6607630843,5587047500981.707,17186.29514719351,4.463636367591265e-06,(-1.5635926789249042e-05+0j)
510,219.24402141571045,40874657.55769079,1.2238036203262488e-05,2329213.3036635257,2329213.303625456,13.315496161713805,0.0,0,0.11854626194100613,0.02682416986309651,-3293202.0869652736,-12.195625099134261,5425234613787.215,0.5,0.2776824366364143,94.64336224210898,3.2081442361438364,65695.16392422056,3.814697265625e-06,True,18.0,-10850592993726.139,-1142467.875233521,1809603.2081102561,15145221755392.568,65695.16392422056,-9.527081699186236e-07,(-1.5573815935642285e-05+0j)
511,219.65833377838135,40874656.59239253,3.186236240736919e-06,2329200.40401159,2329200.4039734756,13.323239284949317,0.0,0,0.11854845188410597,0.026824304960818234,-4049935.1964868414,-9.865904684727074,5425174521871.605,0.5,0.2776818937050111,94.67669029379063,0.8353634480880285,20015.38639484717,3.814697265625e-06,True,18.0,-10850469227573.273,-253047.61723269388,1594484.9525502732,8032991704874.316,20015.38639484717,2.0514732149611764e-06,(-1.549882661083117e-05+0j)
512,220.09933829307556,40874661.02275175,9.982643667972943e-06,2329154.6200990463,2329154.6200606814,13.366883784682491,0.0,0,0.11855247745363391,0.026825041141292968,-4622495.71832365,-8.657938834494498,5424961244151.423,0.5,0.27767959738167297,95.01402641658366,0.654233579281088,24260.64973201069,1.52587890625e-05,True,16.0,-10850349043742.055,290351.3397641905,782376.5186189553,3385316421892.912,24260.64973201069,4.48436666746957e-06,(-1.5487936963771417e-05+0j)
513,220.51485514640808,40874659.54739646,5.627689413458577e-06,2329127.7307769554,2329127.730738524,13.378409493962776,0.0,0,0.11855639493397933,0.02682527543268799,-3585717.672544232,-11.087877091362378,5424835986096.589,0.5,0.27767849612138223,95.04845516699959,0.7377155587512099,17162.749564950464,7.62939453125e-06,True,17.0,-10849922488301.69,-193379.1097932097,1396022.6363768883,5837267171191.684,17162.749564950464,4.25655221217991e-06,(-1.5378007708170884e-05+0j)
514,220.95675110816956,40874658.15421127,6.873523024507161e-06,2329116.1923888065,2329116.1923502716,13.396325083139294,0.0,0,0.11855933539482182,0.026825519425900123,-3360389.0560257556,-11.978336538373341,5424782237469.631,0.5,0.2776779311359373,95.16958865928254,1.8018758034848974,39430.254985608866,3.814697265625e-06,True,18.0,-10849671972192.021,-365216.1475077998,1151272.7664662492,13448436910337.902,39430.254985608866,-9.605494705087172e-07,(-1.5366914294920045e-05+0j)
515,221.36247205734253,40874676.7325873,2.3175713298162937e-05,2329053.3992519,2329053.3992130356,13.45337933663705,0.0,0,0.11855995393817746,0.02682660591402086,-3791909.941562117,-10.57420533515437,5424489736387.199,0.5,0.2776734061646891,95.66702294115157,0.7594222639080238,16717.182895219565,3.0517578125e-05,True,15.0,-10849564474938.105,608784.2021021844,1182361.9147708279,1946831283172.1953,16717.182895219565,7.76146120830252e-06,(-1.5327827054868158e-05+0j)
516,221.80903720855713,40874685.65793318,1.0977757357960561e-05,2329027.139814228,2329027.1397751556,13.489233726098687,0.0,0,0.11856508318566543,0.02682738193091148,-2599471.910142901,-15.10825352964232,5424367417810.644,0.5,0.27767221662174535,95.92142873343526,1.4388814206292504,39371.18841619467,7.62939453125e-06,True,17.0,-10848979472773.242,1169877.8109502695,2512386.361926219,11274146563693.984,39371.18841619467,-1.5738652894904469e-07,(-1.5168454510244094e-05+0j)
